date,act360_years,true_zero_rate,recovered_zero_rate,error_bp
2042-03-08,15.694444444444445,0.07106935393686355,0.07104458122240169,-0.24772714461857026
2042-03-15,15.713888888888889,0.07107271792315586,0.07104767243606325,-0.2504548709261756
2042-03-22,15.733333333333333,0.07107607117938405,0.07105075600901307,-0.2531517037097919
2042-03-29,15.752777777777778,0.07107941373036564,0.07105383196954512,-0.25581760820514443
2042-04-05,15.772222222222222,0.07108274560093159,0.07105690034581377,-0.25845255117812327
2042-04-12,15.791666666666666,0.07108606681592564,0.0710599611658348,-0.2610565009084076
2042-04-19,15.811111111111112,0.07108937740020346,0.07106301445748614,-0.2636294271732287
2042-04-26,15.830555555555556,0.07109267737863206,0.07106606024850874,-0.26617130123321453
2042-05-03,15.85,0.07109596677608897,0.07106909856650748,-0.2686820958149039
2042-05-10,15.869444444444444,0.07109924561746155,0.07107212943895184,-0.27116178509700717
2042-05-17,15.88888888888889,0.07110251392764635,0.07107515289317695,-0.2736103446940308
2042-05-24,15.908333333333333,0.07110577173154833,0.07107816895638422,-0.27602775164115023
2042-05-31,15.927777777777777,0.07110901905408022,0.07108117765564226,-0.2784139843796385
2042-06-07,15.947222222222223,0.07111225592016183,0.07108417901788763,-0.28076902274201676
2042-06-14,15.966666666666667,0.07111548235471937,0.07108717306992576,-0.283092847936095
2042-06-21,15.98611111111111,0.07111869838268478,0.07109015983843153,-0.285385442532482
2042-06-28,16.005555555555556,0.07112190402899508,0.07109313934995032,-0.2876467904476543
2042-07-05,16.025,0.07112509931859169,0.0710961116308986,-0.28987687693091124
2042-07-12,16.044444444444444,0.07112828427641979,0.07109907670756481,-0.29207568854980326
2042-07-19,16.06388888888889,0.07113145892742771,0.07110203460611009,-0.294243213176254
2042-07-26,16.083333333333332,0.07113462329656624,0.07110498535256905,-0.29637943997185
2042-08-02,16.102777777777778,0.07113777740878806,0.07110792897285062,-0.2984843593743791
2042-08-09,16.122222222222224,0.07114092128904703,0.07111086549273869,-0.30055796308339766
2042-08-16,16.141666666666666,0.07114405496229767,0.0711137949378929,-0.30260024404774044
2042-08-23,16.16111111111111,0.07114717845349448,0.07111671733384942,-0.3046111964506715
2042-08-30,16.180555555555557,0.0711502917875914,0.07111963270602166,-0.306590815697394
2042-09-06,16.2,0.07115339498954107,0.07112254107970102,-0.3085390984004788
2042-09-13,16.219444444444445,0.07115648808429446,0.07112544248005766,-0.310456042368068
2042-09-20,16.238888888888887,0.0711595710968001,0.07112833693214111,-0.31234164658985875
2042-09-27,16.258333333333333,0.07116264405200354,0.07113122446088112,-0.31419591122419654
2042-10-04,16.27777777777778,0.07116570697484682,0.0711341050910883,-0.31601883758516913
2042-10-11,16.29722222222222,0.07116875989026789,0.07113697884745487,-0.3178104281301164
2042-10-18,16.316666666666666,0.0711718028232,0.07113984575455533,-0.31957068644672404
