start_date,end_date,start_act360_years,true_forward_rate,recovered_forward_rate,error_bp
2028-09-29,2028-10-27,2.061111111111111,0.06608099020729341,0.06595653486935232,-1.2445533794108732
2028-10-06,2028-11-03,2.0805555555555557,0.06606378267226796,0.06595653486935232,-1.072478029156415
2028-10-13,2028-11-10,2.1,0.06604748722480513,0.06595653486935232,-0.9095235545281133
2028-10-20,2028-11-17,2.1194444444444445,0.06603208913085666,0.06595653486935232,-0.7555426150433753
2028-10-27,2028-11-24,2.138888888888889,0.06601757386185275,0.06595653486935232,-0.6103899250042844
2028-11-03,2028-12-01,2.158333333333333,0.06600392709183872,0.06595653486935232,-0.4739222248639763
2028-11-10,2028-12-08,2.1777777777777776,0.06599113469462292,0.06595653486935232,-0.3459982527059813
2028-11-17,2028-12-15,2.1972222222222224,0.06597918274100469,0.06595653486935232,-0.2264787165236204
2028-11-24,2028-12-22,2.216666666666667,0.06596805749600801,0.06595653486935232,-0.11522626655685597
2028-12-01,2028-12-29,2.236111111111111,0.0659577454161751,0.06595653486935232,-0.012105468227829874
2028-12-08,2029-01-05,2.2555555555555555,0.06594823314688858,0.06595653486935232,0.08301722463743832
2028-12-15,2029-01-12,2.275,0.06593950751973063,0.06595653486935232,0.17027349621695498
2028-12-22,2029-01-19,2.2944444444444443,0.0659315555499023,0.06595653486935232,0.2497931945003029
2028-12-29,2029-01-26,2.313888888888889,0.06592436443363697,0.06595653486935232,0.3217043571535072
2029-01-05,2029-02-02,2.3333333333333335,0.0659179215457081,0.06595653486934948,0.3861332364138437
2029-01-12,2029-02-09,2.352777777777778,0.06591221443690826,0.06595653486935232,0.44320432444067137
2029-01-19,2029-02-16,2.3722222222222222,0.06590723083162267,0.06595653486935232,0.4930403772965275
2029-01-26,2029-02-23,2.3916666666666666,0.06590295862540245,0.06595653486934948,0.5357624394702887
2029-02-02,2029-03-02,2.411111111111111,0.06589938588257516,0.06595653486935232,0.5714898677716684
2029-02-09,2029-03-09,2.4305555555555554,0.06589650083392089,0.06595653486935232,0.6003403543143604
2029-02-16,2029-03-16,2.45,0.06589429187431994,0.06595653486935232,0.6224299503237996
2029-02-23,2029-03-23,2.4694444444444446,0.06589274756051168,0.06595653486935232,0.6378730884064321
2029-03-02,2029-03-30,2.488888888888889,0.0658918566088164,0.06595653486935232,0.6467826053592474
2029-03-09,2029-04-06,2.5083333333333333,0.06589160789293137,0.06595653486935232,0.6492697642095091
2029-03-16,2029-04-13,2.5277777777777777,0.06589199044175542,0.06595653486935232,0.6454442759690204
2029-03-23,2029-04-20,2.547222222222222,0.06589299343721068,0.06595653486935232,0.6354143214164221
2029-03-30,2029-04-27,2.566666666666667,0.06589460621214142,0.06595653486935232,0.6192865721089957
2029-04-06,2029-05-04,2.5861111111111112,0.06589681824821574,0.06595653486934948,0.5971662113374299
2029-04-13,2029-05-11,2.6055555555555556,0.06589961917385288,0.06595653486934948,0.5691569549659548
2029-04-20,2029-05-18,2.625,0.06590299876221918,0.06595653486935232,0.535361071331425
2029-04-27,2029-05-25,2.6444444444444444,0.06590694692917826,0.06595653486934948,0.49587940171222367
2029-05-04,2029-06-01,2.6638888888888888,0.06591145373136113,0.06595653486935232,0.4508113799119029
2029-05-11,2029-06-08,2.683333333333333,0.06591650936419637,0.06595653486935232,0.4002550515595782
2029-05-18,2029-06-15,2.702777777777778,0.06592210415998588,0.06595653486935232,0.34430709366442547
2029-05-25,2029-06-22,2.7222222222222223,0.06592822858603503,0.06595653486935232,0.28306283317292014
2029-06-01,2029-06-29,2.7416666666666667,0.06593487324275987,0.06595653486935232,0.21661626592450745
2029-06-08,2029-07-06,2.761111111111111,0.06594202886187711,0.06595653486935232,0.14506007475212357
2029-06-15,2029-07-13,2.7805555555555554,0.06594968630457133,0.06595653486935232,0.06848564780989608
2029-06-22,2029-07-20,2.8,0.06595783655971069,0.06595653486935232,-0.013016903583629169
2029-06-29,2029-07-27,2.8194444444444446,0.06596647074209688,0.06595653486935232,-0.0993587274455976
2029-07-06,2029-08-03,2.838888888888889,0.06597558009072088,0.06595653486935232,-0.19045221368557685
2029-07-13,2029-08-10,2.8583333333333334,0.06598515596705846,0.06595653486934948,-0.28621097708986243
2029-07-20,2029-08-17,2.8777777777777778,0.06599518985337172,0.06595653486935232,-0.38654984019392824
2029-07-27,2029-08-24,2.897222222222222,0.06600567335105881,0.06595653486935232,-0.4913848170648438
2029-08-03,2029-08-31,2.9166666666666665,0.06601659817900396,0.06595653486935232,-0.6006330965163675
2029-08-10,2029-09-07,2.936111111111111,0.06602795617197296,0.06595653486935232,-0.7142130262063895
2029-08-17,2029-09-14,2.9555555555555557,0.06603973927901446,0.06595653486935232,-0.8320440966214093
2029-08-24,2029-09-21,2.975,0.0660519395618813,0.06597771956641177,-0.7421999546952662
2029-08-31,2029-09-28,2.9944444444444445,0.06606454919350016,0.06612601341821289,0.6146422471273172
2029-09-07,2029-10-05,3.013888888888889,0.0660775604564301,0.06627430897169566,1.9674851526556292
2029-09-14,2029-10-12,3.033333333333333,0.06609096574136647,0.06642260622688578,3.3164048551931335
2029-09-21,2029-10-19,3.0527777777777776,0.06610475754565368,0.06654971951433591,4.449619686822393
2029-09-28,2029-10-26,3.0722222222222224,0.06611892847182618,0.06654971951433307,4.307910425068867
2029-10-05,2029-11-02,3.091666666666667,0.06613347122616409,0.06654971951433591,4.162482881718277
2029-10-12,2029-11-09,3.111111111111111,0.0661483786172799,0.06654971951433591,4.013408970560128
2029-10-19,2029-11-16,3.1305555555555555,0.06616364355469972,0.06654971951433591,3.8607595963618957
2029-10-26,2029-11-23,3.15,0.06617925904750425,0.06654971951433591,3.7046046683165965
2029-11-02,2029-11-30,3.1694444444444443,0.06619521820295571,0.06654971951433591,3.5450131138020646
2029-11-09,2029-12-07,3.188888888888889,0.06621151422514737,0.06654971951433591,3.382052891885423
2029-11-16,2029-12-14,3.2083333333333335,0.06622814041370471,0.06654971951433591,3.215791006312002
2029-11-23,2029-12-21,3.227777777777778,0.06624509016245497,0.06654971951433307,3.046293518780968
2029-11-30,2029-12-28,3.2472222222222222,0.06626235695815394,0.06654971951433591,2.873625561819748
2029-12-07,2030-01-04,3.2666666666666666,0.06627993437922118,0.06654971951433591,2.6978513511473343
2029-12-14,2030-01-11,3.286111111111111,0.06629781609447827,0.06654971951433307,2.519034198548015
2029-12-21,2030-01-18,3.3055555555555554,0.066315995861924,0.06654971951433591,2.337236524119213
2029-12-28,2030-01-25,3.325,0.06633446752752109,0.06654971951433591,2.1525198681482394
2030-01-04,2030-02-01,3.3444444444444446,0.06635322502399715,0.06654971951433591,1.964944903387611
2030-01-11,2030-02-08,3.363888888888889,0.06637226236965134,0.06654971951433591,1.7745714468457574
2030-01-18,2030-02-15,3.3833333333333333,0.06639157366720669,0.06654971951433591,1.581458471292263
2030-01-25,2030-02-22,3.4027777777777777,0.06641115310265677,0.06654971951433591,1.3856641167914185
2030-02-01,2030-03-01,3.422222222222222,0.06643099494412663,0.06654971951433591,1.1872457020928318
2030-02-08,2030-03-08,3.441666666666667,0.06645109354077075,0.06654971951433591,0.98625973565164
2030-02-15,2030-03-15,3.4611111111111112,0.06647144332165686,0.06654971951433591,0.7827619267905539
2030-02-22,2030-03-22,3.4805555555555556,0.06649203879468958,0.06654971951433591,0.5768071964633303
2030-03-01,2030-03-29,3.5,0.0665128745455428,0.06654971951433591,0.3684496879310939
2030-03-08,2030-04-05,3.5194444444444444,0.06653394523660047,0.06654971951433591,0.15774277735441933
2030-03-15,2030-04-12,3.5388888888888888,0.06655524560591454,0.06654971951433591,-0.055260915786253806
2030-03-22,2030-04-19,3.558333333333333,0.06657677046619158,0.06654971951433307,-0.27050951858509364
2030-03-29,2030-04-26,3.577777777777778,0.06659851470376209,0.06654971951433591,-0.48795189426173446
2030-04-05,2030-05-03,3.5972222222222223,0.06662047327760418,0.06654971951433307,-0.7075376327110583
2030-04-12,2030-05-10,3.6166666666666667,0.06664264121834723,0.06654971951433307,-0.9292170401416222
2030-04-19,2030-05-17,3.636111111111111,0.0666650136273098,0.06654971951433591,-1.1529411297388215
2030-04-26,2030-05-24,3.6555555555555554,0.06668758567554317,0.06654971951433591,-1.3786616120725625
2030-05-03,2030-05-31,3.675,0.0667103526028837,0.06654971951433591,-1.6063308854778746
2030-05-10,2030-06-07,3.6944444444444446,0.06673330971703052,0.06654971951433591,-1.8359020269460846
2030-05-17,2030-06-14,3.713888888888889,0.06675645239262355,0.06654971951433591,-2.067328782876382
2030-05-24,2030-06-21,3.7333333333333334,0.06677977607035272,0.06654971951433591,-2.3005655601680832
2030-05-31,2030-06-28,3.7527777777777778,0.06680327625604443,0.06654971951433591,-2.5355674170851605
2030-06-07,2030-07-05,3.772222222222222,0.06682694851981077,0.06654971951433591,-2.772290054748605
2030-06-14,2030-07-12,3.7916666666666665,0.0668507884951646,0.06654971951433591,-3.010689808286837
2030-06-21,2030-07-19,3.811111111111111,0.06687479187816298,0.06654971951433591,-3.250723638270614
2030-06-28,2030-07-26,3.8305555555555557,0.06689895442659363,0.06654971951433307,-3.492349122605626
2030-07-05,2030-08-02,3.85,0.06692327195910412,0.06654971951433307,-3.7355244477105254
2030-07-12,2030-08-09,3.8694444444444445,0.06694774035441402,0.06654971951433591,-3.9802084007810326
2030-07-19,2030-08-16,3.888888888888889,0.06697235555049831,0.06654971951433591,-4.226360361623965
2030-07-26,2030-08-23,3.908333333333333,0.06699711354378524,0.06654971951433591,-4.473940294493217
2030-08-02,2030-08-30,3.9277777777777776,0.06702201038837975,0.06654971951433591,-4.722908740438375
2030-08-09,2030-09-06,3.9472222222222224,0.06704704219527846,0.06654971951433591,-4.973226809425468
2030-08-16,2030-09-13,3.966666666666667,0.06707220513162161,0.06654971951433591,-5.2248561728569785
2030-08-23,2030-09-20,3.986111111111111,0.06709749541993373,0.06654971951433591,-5.4777590559781935
2030-08-30,2030-09-27,4.0055555555555555,0.06712290933737279,0.06687261179532301,-2.502975420497766
2030-09-06,2030-10-04,4.025,0.06714844321501078,0.06719551214361978,0.47068928609006466
2030-09-13,2030-10-11,4.044444444444444,0.06717409343710282,0.06751842055942893,3.4432712232611298
2030-09-20,2030-10-18,4.063888888888889,0.0671998564403764,0.06784133704295028,6.414806025738795
2030-09-27,2030-10-25,4.083333333333333,0.06722572871333471,0.06784133704295028,6.156083296155746
2030-10-04,2030-11-01,4.102777777777778,0.06725170679556294,0.06784133704295028,5.896302473873405
2030-10-11,2030-11-08,4.122222222222222,0.06727778727704312,0.06784133704295314,5.635497659100263
2030-10-18,2030-11-15,4.141666666666667,0.06730396679747175,0.06784133704294742,5.373702454756768
2030-10-25,2030-11-22,4.161111111111111,0.06733024204562042,0.06784133704295028,5.110949973298612
2030-11-01,2030-11-29,4.180555555555555,0.06735660975865056,0.06784133704295028,4.847272842997269
2030-11-08,2030-12-06,4.2,0.06738306672148539,0.06784133704294742,4.582703214620343
2030-11-15,2030-12-13,4.219444444444444,0.06740960976618471,0.06784133704295028,4.317272767655755
2030-11-22,2030-12-20,4.238888888888889,0.06743623577127687,0.06784133704295028,4.0510127167341095
2030-11-29,2030-12-27,4.258333333333334,0.06746294166118494,0.06784133704295028,3.7839538176534515
2030-12-06,2031-01-03,4.277777777777778,0.0674897244055872,0.06784133704295028,3.5161263736308013
2030-12-13,2031-01-10,4.2972222222222225,0.06751658101881766,0.06784133704295028,3.2475602413262195
2030-12-20,2031-01-17,4.316666666666666,0.06754350855928079,0.06784133704295028,2.9782848366949333
2030-12-27,2031-01-24,4.336111111111111,0.06757050412886338,0.06784133704295028,2.7083291408690204
2031-01-03,2031-01-31,4.355555555555555,0.06759756487234084,0.06784133704295028,2.4377217060944645
2031-01-10,2031-02-07,4.375,0.06762468797683178,0.06784133704294742,2.1664906611564003
2031-01-17,2031-02-14,4.394444444444445,0.06765187067122433,0.06784133704294742,1.89466371723096
2031-01-24,2031-02-21,4.413888888888889,0.06767911022560215,0.06784133704295028,1.6222681734813504
2031-01-31,2031-02-28,4.433333333333334,0.067706403950745,0.06784133704295028,1.3493309220528882
2031-02-07,2031-03-07,4.4527777777777775,0.06773374919752621,0.06784133704295028,1.075878454240703
2031-02-14,2031-03-14,4.472222222222222,0.06776114335644179,0.06784133704295028,0.8019368650849512
2031-02-21,2031-03-21,4.491666666666666,0.06778858385703927,0.06784133704295028,0.5275318591101141
2031-02-28,2031-03-28,4.511111111111111,0.06781606816741542,0.06784133704295028,0.2526887553486179
2031-03-07,2031-04-04,4.530555555555556,0.06784359379373367,0.06784133704295028,-0.022567507833859413
2031-03-14,2031-04-11,4.55,0.06787115827965888,0.06784133704295028,-0.2982123670859649
2031-03-21,2031-04-18,4.569444444444445,0.0678987592059234,0.06784133704295028,-0.5742216297312253
2031-03-28,2031-04-25,4.588888888888889,0.06792639418979324,0.06784133704295028,-0.8505714684295396
2031-04-04,2031-05-02,4.608333333333333,0.06795406088460837,0.06784133704295028,-1.1272384165808558
2031-04-11,2031-05-09,4.627777777777778,0.06798175697929176,0.06784133704295028,-1.4041993634147931
2031-04-18,2031-05-16,4.647222222222222,0.06800948019788683,0.06784133704295028,-1.681431549365453
2031-04-25,2031-05-23,4.666666666666667,0.06803722829909788,0.06784133704294742,-1.9589125615045166
2031-05-02,2031-05-30,4.686111111111111,0.06806499907581896,0.06784133704295028,-2.2366203286867945
2031-05-09,2031-06-06,4.705555555555556,0.06809279035468574,0.06784133704295028,-2.514533117354556
2031-05-16,2031-06-13,4.725,0.06812059999565007,0.06784133704295028,-2.792629526997825
2031-05-23,2031-06-20,4.7444444444444445,0.06814842589150327,0.06784133704295028,-3.070888485529888
2031-05-30,2031-06-27,4.763888888888889,0.06817626596747355,0.06784133704295028,-3.349289245232617
2031-06-06,2031-07-04,4.783333333333333,0.06820411818078924,0.06784133704294742,-3.627811378418139
2031-06-13,2031-07-11,4.802777777777778,0.06823198052025342,0.06784133704295028,-3.9064347730313753
2031-06-20,2031-07-18,4.822222222222222,0.06825985100582997,0.06784133704295028,-4.18513962879688
2031-06-27,2031-07-25,4.841666666666667,0.06828772768822956,0.06784133704295028,-4.463906452792793
2031-07-04,2031-08-01,4.861111111111111,0.06831560864851863,0.06784133704295028,-4.742716055683438
2031-07-11,2031-08-08,4.8805555555555555,0.0683434919977025,0.06784133704295028,-5.021549547522125
2031-07-18,2031-08-15,4.9,0.06837137587633713,0.06784133704295028,-5.300388333868423
2031-07-25,2031-08-22,4.919444444444444,0.06839925845414088,0.06784133704294742,-5.579214111934572
2031-08-01,2031-08-29,4.938888888888889,0.06842713792962053,0.06784133704295028,-5.858008866702486
2031-08-08,2031-09-05,4.958333333333333,0.0684550125296744,0.06784133704295028,-6.136754867241134
2031-08-15,2031-09-12,4.977777777777778,0.06848288050922983,0.06784133704294742,-6.415434662824099
2031-08-22,2031-09-19,4.997222222222222,0.06851074015087491,0.06784133704295314,-6.694031079217677
2031-08-29,2031-09-26,5.016666666666667,0.06853858976449015,0.0681381197553188,-4.004700091713442
2031-09-05,2031-10-03,5.036111111111111,0.0685664276869031,0.06865750589994882,0.910782130457144
2031-09-12,2031-10-10,5.055555555555555,0.06859425228151432,0.069176912915461,5.8266063394668555
2031-09-19,2031-10-17,5.075,0.06862206193796055,0.0696963408026804,10.742788647198493
2031-09-26,2031-10-24,5.094444444444444,0.06864985507176925,0.06991895914385886,12.691040720896051
2031-10-03,2031-10-31,5.113888888888889,0.06867763012402454,0.06991895914385886,12.413290198343141
2031-10-10,2031-11-07,5.133333333333334,0.06870538556100758,0.06991895914385601,12.135735828484318
2031-10-17,2031-11-14,5.152777777777778,0.06873311987391384,0.06991895914385886,11.858392699450187
2031-10-24,2031-11-21,5.1722222222222225,0.06876083157846491,0.06991895914386172,11.581275653968076
2031-10-31,2031-11-28,5.191666666666666,0.06878851921464296,0.06991895914385886,11.304399292158957
2031-11-07,2031-12-05,5.211111111111111,0.06881618134632822,0.06991895914385886,11.02777797530638
2031-11-14,2031-12-12,5.230555555555555,0.068843816561022,0.06991895914385886,10.751425828368632
2031-11-21,2031-12-19,5.25,0.06887142346951267,0.06991895914385886,10.475356743461923
2031-11-28,2031-12-26,5.269444444444445,0.0688990007055788,0.06991895914386172,10.199584382829114
2031-12-05,2032-01-02,5.288888888888889,0.06892654692569801,0.06991895914385601,9.924122181580037
2031-12-12,2032-01-09,5.308333333333334,0.06895406080872421,0.06991895914385886,9.64898335134648
2031-12-19,2032-01-16,5.3277777777777775,0.06898154105562224,0.06991895914385886,9.374180882366218
2031-12-26,2032-01-23,5.347222222222222,0.06900898638915948,0.06991895914385886,9.099727546993813
2032-01-02,2032-01-30,5.366666666666666,0.06903639555363471,0.06991895914386172,8.82563590227009
2032-01-09,2032-02-06,5.386111111111111,0.06906376731458108,0.06991895914385886,8.551918292777765
2032-01-16,2032-02-13,5.405555555555556,0.06909110045850074,0.06991895914385886,8.278586853581182
2032-01-23,2032-02-20,5.425,0.06911839379258497,0.06991895914385886,8.005653512738881
2032-01-30,2032-02-27,5.444444444444445,0.069145646144443,0.06991895914385886,7.7331299941585385
2032-02-06,2032-03-05,5.463888888888889,0.06917285636183942,0.06991895914385886,7.461027820194338
2032-02-13,2032-03-12,5.483333333333333,0.06920002331242284,0.06991895914385886,7.189358314360211
2032-02-20,2032-03-19,5.502777777777778,0.06922714588347478,0.06991895914385886,6.918132603840749
2032-02-27,2032-03-26,5.522222222222222,0.06925422298163841,0.06991895914385886,6.647361622204445
2032-03-05,2032-04-02,5.541666666666667,0.06928125353269016,0.06991895914385886,6.377056111687013
2032-03-12,2032-04-09,5.561111111111111,0.06930823648126566,0.06991895914385886,6.1072266259319665
2032-03-19,2032-04-16,5.580555555555556,0.06933517079062566,0.06991895914385886,5.8378835323319445
2032-03-26,2032-04-23,5.6,0.0693620554424019,0.06991895914385886,5.569037014569594
2032-04-02,2032-04-30,5.6194444444444445,0.06938888943636876,0.06991895914385886,5.300697074901023
2032-04-09,2032-05-07,5.638888888888889,0.06941567179020915,0.06991895914385886,5.032873536497117
2032-04-16,2032-05-14,5.658333333333333,0.06944240153924902,0.06991895914385886,4.765576046098369
2032-04-23,2032-05-21,5.677777777777778,0.06946907773627752,0.06991895914385886,4.498814075813429
2032-04-30,2032-05-28,5.697222222222222,0.06949569945127568,0.06991895914385886,4.232596925831805
2032-05-07,2032-06-04,5.716666666666667,0.0695222657711996,0.06991895914385886,3.9669337265925417
2032-05-14,2032-06-11,5.736111111111111,0.06954877579978908,0.06991895914385886,3.7018334406978273
2032-05-21,2032-06-18,5.7555555555555555,0.06957522865730212,0.06991895914385886,3.4373048655673974
2032-05-28,2032-06-25,5.775,0.0696016234803322,0.06991895914385601,3.173356635238073
2032-06-04,2032-07-02,5.794444444444444,0.06962795942158,0.06991895914385886,2.9099972227886184
2032-06-11,2032-07-09,5.813888888888889,0.06965423564965338,0.06991895914386172,2.647234942083354
2032-06-18,2032-07-16,5.833333333333333,0.06968045134884772,0.06991895914386172,2.38507795013998
2032-06-25,2032-07-23,5.852777777777778,0.0697066057189374,0.06991895914386172,2.123534249243164
2032-07-02,2032-07-30,5.872222222222222,0.06973269797499317,0.06991895914385886,1.8626116886569233
2032-07-09,2032-08-06,5.891666666666667,0.06975872734716512,0.06991895914385886,1.6023179669373555
2032-07-16,2032-08-13,5.911111111111111,0.06978469308049144,0.06991895914385886,1.3426606336741642
2032-07-23,2032-08-20,5.930555555555555,0.06981059443470145,0.06991895914385886,1.0836470915741303
2032-07-30,2032-08-27,5.95,0.06983643068401856,0.06991895914385886,0.825284598403031
2032-08-06,2032-09-03,5.969444444444444,0.06986220111698899,0.06991895914385886,0.5675802686987141
2032-08-13,2032-09-10,5.988888888888889,0.06988790503626488,0.06991895914385886,0.31054107593977975
2032-08-20,2032-09-17,6.008333333333334,0.06991354175844716,0.06991895914385886,0.054173854116962294
2032-08-27,2032-09-24,6.027777777777778,0.06993911061388866,0.06991895914385886,-0.20151470029802776
2032-09-03,2032-10-01,6.0472222222222225,0.0699646109465113,0.06991895914385886,-0.4565180265243829
2032-09-10,2032-10-08,6.066666666666666,0.06999004211363774,0.06991895914385886,-0.7108296977888229
2032-09-17,2032-10-15,6.086111111111111,0.07001540348581438,0.06991895914385886,-0.9644434195552054
2032-09-24,2032-10-22,6.105555555555555,0.07004069444662285,0.06991895914385886,-1.2173530276399225
2032-10-01,2032-10-29,6.125,0.07006591439253164,0.06991895914385886,-1.4695524867278098
2032-10-08,2032-11-05,6.144444444444445,0.07009106273271337,0.06991895914385601,-1.7210358885735855
2032-10-15,2032-11-12,6.163888888888889,0.07011613888887348,0.06991895914386172,-1.9717974501176627
2032-10-22,2032-11-19,6.183333333333334,0.07014114229510181,0.06991895914385886,-2.221831512429495
2032-10-29,2032-11-26,6.2027777777777775,0.07016607239769838,0.06991895914385886,-2.47113253839526
2032-11-05,2032-12-03,6.222222222222222,0.07019092865500223,0.06991895914385886,-2.7196951114337455
2032-11-12,2032-12-10,6.241666666666666,0.07021571053727424,0.06991895914385886,-2.967513934153815
2032-11-19,2032-12-17,6.261111111111111,0.07024041752648305,0.06991895914385886,-3.2145838262419293
2032-11-26,2032-12-24,6.280555555555556,0.07026504911619094,0.06991895914385886,-3.4608997233208374
2032-12-03,2032-12-31,6.3,0.07028960481139958,0.06991895914385886,-3.7064566754071993
2032-12-10,2033-01-07,6.319444444444445,0.07031408412836448,0.06991895914385886,-3.9512498450562648
2032-12-17,2033-01-14,6.338888888888889,0.07033848659450083,0.06991895914385886,-4.195274506419711
2032-12-24,2033-01-21,6.358333333333333,0.07036281174818645,0.06991895914385886,-4.438526043275965
2032-12-31,2033-01-28,6.377777777777778,0.07038705913865334,0.06991895914386172,-4.680999947916237
2033-01-07,2033-02-04,6.397222222222222,0.07041122832581641,0.06991895914385886,-4.922691819575498
2033-01-14,2033-02-11,6.416666666666667,0.07043531888015066,0.06991895914385886,-5.163597362917994
2033-01-21,2033-02-18,6.436111111111111,0.07045933038254848,0.06991895914386172,-5.4037123868676264
2033-01-28,2033-02-25,6.455555555555556,0.07048326242416834,0.06991895914385886,-5.643032803094861
2033-02-04,2033-03-04,6.475,0.0705071146063263,0.06991895914385886,-5.881554624674462
2033-02-11,2033-03-11,6.4944444444444445,0.07053088654033043,0.06991895914385886,-6.11927396471576
2033-02-18,2033-03-18,6.513888888888889,0.07055457784737801,0.06991895914385886,-6.3561870351915015
2033-02-25,2033-03-25,6.533333333333333,0.07057818815839287,0.06991895914385886,-6.592290145340102
2033-03-04,2033-04-01,6.552777777777778,0.07060171711392536,0.06991895914385886,-6.827579700665054
2033-03-11,2033-04-08,6.572222222222222,0.07062516436400403,0.06991895914385886,-7.0620522014516744
2033-03-18,2033-04-15,6.591666666666667,0.07064852956802417,0.06991895914385886,-7.295704241653128
2033-03-25,2033-04-22,6.611111111111111,0.07067181239461373,0.06991895914386172,-7.528532507520142
2033-04-01,2033-04-29,6.6305555555555555,0.07069501252151619,0.06991895914386172,-7.760533776544759
2033-04-08,2033-05-06,6.65,0.0707181296354707,0.06991895914385886,-7.991704916118364
2033-04-15,2033-05-13,6.669444444444444,0.07074116343206935,0.06991895914385886,-8.222042882104901
2033-04-22,2033-05-20,6.688888888888889,0.07076411361568573,0.06991895914385886,-8.4515447182687
2033-04-29,2033-05-27,6.708333333333333,0.07078697989930374,0.06991895914385886,-8.680207554448844
2033-05-06,2033-06-03,6.727777777777778,0.07080976200444328,0.06991895914385886,-8.908028605844192
2033-05-13,2033-06-10,6.747222222222222,0.07083245966103181,0.06991895914385886,-9.13500517172955
2033-05-20,2033-06-17,6.766666666666667,0.0708550726072816,0.06991895914385886,-9.361134634227469
2033-05-27,2033-06-24,6.786111111111111,0.07087760058960406,0.06991895914385886,-9.586414457452008
2033-06-03,2033-07-01,6.805555555555555,0.0709000433624699,0.06991895914385886,-9.810842186110392
2033-06-10,2033-07-08,6.825,0.07092240068831483,0.06991895914385886,-10.034415444559741
2033-06-17,2033-07-15,6.844444444444444,0.07094467233744833,0.06991895914385886,-10.257131935894753
2033-06-24,2033-07-22,6.863888888888889,0.07096685808792223,0.06991895914385886,-10.478989440633747
2033-07-01,2033-07-29,6.883333333333334,0.07098895772543079,0.06991895914386172,-10.699985815690733
2033-07-08,2033-08-05,6.902777777777778,0.07101097104322797,0.06991895914385886,-10.920118993691108
2033-07-15,2033-08-12,6.9222222222222225,0.07103289784199321,0.06991895914385886,-11.139386981343508
2033-07-22,2033-08-19,6.941666666666666,0.07105473792976863,0.06991895914385886,-11.357787859097717
2033-07-29,2033-08-26,6.961111111111111,0.07107649112182202,0.06991895914385886,-11.575319779631583
2033-08-05,2033-09-02,6.980555555555555,0.07109815724057825,0.06991895914386172,-11.7919809671653
2033-08-12,2033-09-09,7.0,0.07111973611550518,0.06991895914385886,-12.007769716463196
2033-08-19,2033-09-16,7.019444444444445,0.07114122758302509,0.06991895914385886,-12.222684391662298
2033-08-26,2033-09-23,7.038888888888889,0.07116263148642618,0.07010056875180526,-10.620627346209222
2033-09-02,2033-09-30,7.058333333333334,0.07118394767573699,0.07073622247209675,-4.477252036402396
2033-09-09,2033-10-07,7.0777777777777775,0.07120517600769213,0.07137190744852592,1.6673144083378943
2033-09-16,2033-10-14,7.097222222222222,0.07122631634557809,0.07200762368262012,7.813073370420281
2033-09-23,2033-10-21,7.116666666666666,0.07124736855919332,0.07246172584517842,12.14357285985096
2033-09-30,2033-10-28,7.136111111111111,0.07126833252473112,0.07246172584517556,11.933933204444358
2033-10-07,2033-11-04,7.155555555555556,0.07128920812469978,0.07246172584517556,11.725177204757742
2033-10-14,2033-11-11,7.175,0.07130999524783688,0.07246172584517556,11.51730597338682
2033-10-21,2033-11-18,7.194444444444445,0.07133069378902361,0.07246172584517556,11.310320561519482
2033-10-28,2033-11-25,7.213888888888889,0.0713513036492021,0.07246172584517556,11.104221959734595
2033-11-04,2033-12-02,7.233333333333333,0.07137182473527824,0.07246172584517556,10.899011098973176
2033-11-11,2033-12-09,7.252777777777778,0.07139225696006177,0.07246172584517556,10.694688851137919
2033-11-18,2033-12-16,7.272222222222222,0.07141260024216635,0.07246172584517556,10.4912560300921
2033-11-25,2033-12-23,7.291666666666667,0.07143285450594394,0.07246172584517556,10.288713392316156
2033-12-02,2033-12-30,7.311111111111111,0.07145301968139053,0.07246172584517556,10.087061637850253
2033-12-09,2034-01-06,7.330555555555556,0.07147309570407195,0.07246172584517271,9.886301411007603
2033-12-16,2034-01-13,7.35,0.0714930825150582,0.07246172584517556,9.686433301173553
2033-12-23,2034-01-20,7.3694444444444445,0.07151298006082353,0.07246172584517556,9.487457843520286
2033-12-30,2034-01-27,7.388888888888889,0.07153278829319788,0.07246172584517556,9.289375519776765
2034-01-06,2034-02-03,7.408333333333333,0.07155250716927844,0.07246172584517556,9.092186758971193
2034-01-13,2034-02-10,7.427777777777778,0.07157213665133254,0.07246172584517556,8.89589193843021
2034-01-20,2034-02-17,7.447222222222222,0.07159167670678622,0.07246172584517556,8.700491383893393
2034-01-27,2034-02-24,7.466666666666667,0.07161112730807867,0.07246172584517271,8.505985370940438
2034-02-03,2034-03-03,7.486111111111111,0.0716304884326451,0.07246172584517556,8.312374125304528
2034-02-10,2034-03-10,7.5055555555555555,0.07164976006283107,0.07246172584517271,8.119657823416476
2034-02-17,2034-03-17,7.525,0.07166894218580394,0.07246172584517556,7.927836593716181
2034-02-24,2034-03-24,7.544444444444444,0.07168803479350735,0.07246172584517556,7.736910516682044
2034-03-03,2034-03-31,7.563888888888889,0.07170703788259251,0.07246172584517556,7.546879625830449
2034-03-10,2034-04-07,7.583333333333333,0.07172595145433558,0.07246172584517556,7.3577439083998
2034-03-17,2034-04-14,7.602777777777778,0.07174477551457757,0.07246172584517556,7.169503305979874
