scenario,reference_date,method,bump_bp,shock_index,shock_tenor,forward_start_date,forward_end_date,forward_period_days,base_forward_rate,plus_forward_rate,minus_forward_rate,central_sensitivity_bp_per_bp,curvature_bp_per_bp2
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2026-09-18,2026-10-16,28,0.07764622337423699,0.07774627530437783,0.07754617151060865,1.000518968845912,6.651250383793439e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2026-09-25,2026-10-23,28,0.07756160098182649,0.07764603078156661,0.07747717117312496,0.844298042208258,-8.961414943442492e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2026-10-02,2026-10-30,28,0.07726542696811801,0.07729518106969202,0.07723567289058192,0.29754089555050767,2.403791055094473e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2026-10-09,2026-11-06,28,0.07696925973609048,0.07694434087443922,0.07699417911697212,-0.2491912126645346,5.192303809131715e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2026-10-16,2026-11-13,28,0.07667309928558971,0.07659351019555409,0.0767526898522213,-0.79589828333608,1.4765959704954312e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2026-10-23,2026-11-20,28,0.07646156025853168,0.07634292267969364,0.07658020028073523,-1.1863880052079279,2.443365509918749e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2026-10-30,2026-11-27,28,0.07621293864310223,0.07612608260068963,0.0762997962529553,-0.8685682613283202,1.5674404690857457e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2026-11-06,2026-12-04,28,0.07596432180690409,0.0759092461571804,0.07601939830435825,-0.5507607358892774,8.477304691556498e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2026-11-13,2026-12-11,28,0.07571570974984874,0.0756924133491031,0.07573900643480704,-0.23296542851970747,2.8421263953415377e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2026-11-20,2026-12-18,28,0.07546710247184198,0.07547558417640353,0.07545862064417033,0.08481766116598399,-1.2311009156551478e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2026-11-27,2026-12-25,28,0.07527602960081957,0.07528356025743214,0.07526849883432916,0.07530711551489988,-1.0987782905758081e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2026-12-04,2027-01-01,28,0.07483020388005032,0.07483551553434101,0.07482489214731095,0.05311693515031024,-7.844869198692095e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2026-12-11,2027-01-08,28,0.07438439352845558,0.07438748633378456,0.07438130067685789,0.03092828463335806,-4.626871108470709e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2026-12-18,2027-01-15,28,0.07393859854550433,0.07393947265522893,0.07393772442245039,0.008741163892711512,-1.332933763364963e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2026-12-25,2027-01-22,28,0.07368386545524583,0.0736834718077655,0.07368425910856718,-0.003936504008456021,5.841022110431027e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-01-01,2027-01-29,28,0.07368386545524583,0.0736834718077655,0.07368425910856434,-0.0039365039942312885,5.838177163930425e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-01-08,2027-02-05,28,0.07368386545524583,0.0736834718077655,0.07368425910856434,-0.0039365039942312885,5.838177163930425e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-01-15,2027-02-12,28,0.07368386545524583,0.0736834718077655,0.07368425910856434,-0.0039365039942312885,5.838177163930425e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-01-22,2027-02-19,28,0.07368386545524583,0.0736834718077655,0.07368425910856434,-0.0039365039942312885,5.838177163930425e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-01-29,2027-02-26,28,0.07368386545524867,0.0736834718077655,0.07368425910856718,-0.003936504008456021,5.835332217429823e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-02-05,2027-03-05,28,0.07368386545524583,0.0736834718077655,0.07368425910856434,-0.0039365039942312885,5.838177163930425e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-02-12,2027-03-12,28,0.07368386545524583,0.07368347180776835,0.07368425910856434,-0.003936503979937167,5.8410359882188345e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-02-19,2027-03-19,28,0.07368386545524583,0.0736834718077655,0.07368425910856434,-0.0039365039942312885,5.838177163930425e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-02-26,2027-03-26,28,0.07336201012354802,0.07336167581395373,0.0733623444381012,-0.0033431207373951777,4.958880528427301e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-03-05,2027-04-02,28,0.0727987825697978,0.07279855209439333,0.07279901304861955,-0.00230477113109806,3.4172803475840396e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-03-12,2027-04-09,28,0.07223557954914028,0.07223545289888143,0.07223570620127763,-0.0012665119809851522,1.878497357665765e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-03-19,2027-04-16,28,0.07167240106050775,0.07167237822635318,0.07167242389500204,-0.00022834324431286745,3.397282455352979e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-03-26,2027-04-23,28,0.07143104636063333,0.07143106801632484,0.07143102470462205,0.00021655851396851222,-3.197581088798529e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-04-02,2027-04-30,28,0.07143104636063333,0.07143106801632484,0.07143102470462205,0.00021655851396851222,-3.197581088798529e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-04-09,2027-05-07,28,0.07143104636063333,0.0714310680163277,0.07143102470462205,0.00021655852826263366,-3.168992845914431e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-04-16,2027-05-14,28,0.07143104636063333,0.07143106801632484,0.07143102470461919,0.00021655852826263366,-3.2261693316826268e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-04-23,2027-05-21,28,0.07143104636063333,0.07143106801632484,0.07143102470461919,0.00021655852826263366,-3.2261693316826268e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-04-30,2027-05-28,28,0.07143104636063333,0.07143106801632484,0.07143102470461919,0.00021655852826263366,-3.2261693316826268e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-05-07,2027-06-04,28,0.07143104636063333,0.07143106801632484,0.07143102470461919,0.00021655852826263366,-3.2261693316826268e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-05-14,2027-06-11,28,0.07143104636063333,0.07143106801632484,0.07143102470462205,0.00021655851396851222,-3.197581088798529e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-05-21,2027-06-18,28,0.07143104636063333,0.07143106801632484,0.07143102470462205,0.00021655851396851222,-3.197581088798529e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-05-28,2027-06-25,28,0.07124444995849505,0.07124446952153196,0.07124443039516695,0.00019563182504511722,-2.9118374378356293e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-06-04,2027-07-02,28,0.07080906882668808,0.07080908350709356,0.0708090541460571,0.00014680518231613426,-2.2551405187698492e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-06-11,2027-07-09,28,0.07037370235693555,0.07037371215504074,0.07037369255867049,9.798185124365588e-05,-1.5987211554602254e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-06-18,2027-07-16,28,0.0699383505487464,0.06993835546487676,0.06993834563251898,4.9161788875928814e-05,-9.707512571566213e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-06-25,2027-07-23,28,0.06968958466947323,0.069689586796055,0.06968958254283722,2.1266088889859702e-05,-5.42343947529389e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-07-02,2027-07-30,28,0.06968958466947608,0.069689586796055,0.06968958254283436,2.1266103183981144e-05,-6.281086761816823e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-07-09,2027-08-06,28,0.06968958466947323,0.069689586796055,0.06968958254283722,2.1266088889859702e-05,-5.42343947529389e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-07-16,2027-08-13,28,0.06968958466947608,0.069689586796055,0.06968958254283722,2.1266088889859702e-05,-5.995204332975845e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-07-23,2027-08-20,28,0.06968958466947608,0.069689586796055,0.06968958254283722,2.1266088889859702e-05,-5.995204332975845e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-07-30,2027-08-27,28,0.06968958466947608,0.069689586796055,0.06968958254283722,2.1266088889859702e-05,-5.995204332975845e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-08-06,2027-09-03,28,0.06968958466947323,0.069689586796055,0.06968958254283722,2.1266088889859702e-05,-5.42343947529389e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-08-13,2027-09-10,28,0.06968958466947323,0.069689586796055,0.06968958254283722,2.1266088889859702e-05,-5.42343947529389e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-08-20,2027-09-17,28,0.06968958466947323,0.069689586796055,0.06968958254283722,2.1266088889859702e-05,-5.42343947529389e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-08-27,2027-09-24,28,0.06951534306983888,0.06951534519240386,0.0695153409472168,2.1225935314950206e-05,-5.709321904134868e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-09-03,2027-10-01,28,0.06890551596623837,0.06890551807474316,0.06890551385767361,2.1085347703952984e-05,-5.996592111756627e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-09-10,2027-10-08,28,0.06829571763179633,0.06829571972624665,0.0682957155372889,2.0944788750587584e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-09-17,2027-10-15,28,0.06768594806515672,0.06768595014555258,0.06768594598470377,2.0804244021954688e-05,-5.709321904134868e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-09-24,2027-10-22,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-10-01,2027-10-29,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-10-08,2027-11-05,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-10-15,2027-11-12,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-10-22,2027-11-19,28,0.06725041598688872,0.06725041805724688,0.06725041391647059,2.070388145647417e-05,-5.996592111756627e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-10-29,2027-11-26,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-11-05,2027-12-03,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-11-12,2027-12-10,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-11-19,2027-12-17,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-11-26,2027-12-24,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-12-03,2027-12-31,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-12-10,2028-01-07,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-12-17,2028-01-14,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-12-24,2028-01-21,28,0.06725041598688872,0.06725041805724402,0.06725041391647345,2.0703852868231287e-05,-5.996592111756627e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2027-12-31,2028-01-28,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-01-07,2028-02-04,28,0.06725041598688586,0.06725041805724688,0.06725041391647059,2.070388145647417e-05,-5.424827254074671e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-01-14,2028-02-11,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-01-21,2028-02-18,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-01-28,2028-02-25,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-02-04,2028-03-03,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-02-11,2028-03-10,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-02-18,2028-03-17,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-02-25,2028-03-24,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-03-03,2028-03-31,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-03-10,2028-04-07,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-03-17,2028-04-14,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-03-24,2028-04-21,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-03-31,2028-04-28,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-04-07,2028-05-05,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-04-14,2028-05-12,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-04-21,2028-05-19,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-04-28,2028-05-26,28,0.06725041598688586,0.06725041805724402,0.06725041391647345,2.0703852868231287e-05,-5.424827254074671e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-05-05,2028-06-02,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-05-12,2028-06-09,28,0.06725041598688872,0.06725041805724402,0.06725041391647345,2.0703852868231287e-05,-5.996592111756627e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-05-19,2028-06-16,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-05-26,2028-06-23,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-06-02,2028-06-30,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-06-09,2028-07-07,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-06-16,2028-07-14,28,0.06725041598688872,0.06725041805724688,0.06725041391647059,2.070388145647417e-05,-5.996592111756627e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-06-23,2028-07-21,28,0.06725041598688872,0.06725041805724688,0.06725041391647059,2.070388145647417e-05,-5.996592111756627e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-06-30,2028-07-28,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-07-07,2028-08-04,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-07-14,2028-08-11,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-07-21,2028-08-18,28,0.06725041598688586,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.138944825233693e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-07-28,2028-08-25,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-08-04,2028-09-01,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-08-11,2028-09-08,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-08-18,2028-09-15,28,0.06725041598688872,0.06725041805724688,0.06725041391647345,2.070386716235273e-05,-5.710709682915649e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-08-25,2028-09-22,28,0.06715799161106745,0.06715799360918911,0.06715798961289154,1.9981487853204527e-05,-5.42343947529389e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-09-01,2028-09-29,28,0.06683451150057815,0.06683451324587919,0.06683450975523142,1.745323885415928e-05,-4.568567746332519e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-09-08,2028-10-06,28,0.06651103948641815,0.06651104097891285,0.06651103799388919,1.4925118294040196e-05,-3.4264258097493894e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-09-15,2028-10-13,28,0.06618757556838764,0.06618757680808171,0.06618757432865646,1.2397126242236212e-05,-3.7109204598095857e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-09-22,2028-10-20,28,0.06595653486934662,0.06595653592848226,0.06595653381018243,1.0591499136070048e-05,-2.854660952067434e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-09-29,2028-10-27,28,0.06595653486934662,0.06595653592848226,0.06595653381018243,1.0591499136070048e-05,-2.854660952067434e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-10-06,2028-11-03,28,0.06595653486934376,0.0659565359284794,0.06595653381018243,1.0591484841948606e-05,-2.568778523226456e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-10-13,2028-11-10,28,0.06595653486934376,0.0659565359284794,0.06595653381018529,1.0591470547827164e-05,-2.2828960943854781e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-10-20,2028-11-17,28,0.06595653486934662,0.0659565359284794,0.06595653381018243,1.0591484841948606e-05,-3.1405433809084116e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-10-27,2028-11-24,28,0.06595653486934662,0.06595653592848226,0.06595653381018529,1.0591484841948606e-05,-2.568778523226456e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-11-03,2028-12-01,28,0.06595653486934662,0.0659565359284794,0.06595653381018243,1.0591484841948606e-05,-3.1405433809084116e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-11-10,2028-12-08,28,0.06595653486934662,0.0659565359284794,0.06595653381018243,1.0591484841948606e-05,-3.1405433809084116e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-11-17,2028-12-15,28,0.06595653486934376,0.0659565359284794,0.06595653381018243,1.0591484841948606e-05,-2.568778523226456e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-11-24,2028-12-22,28,0.06595653486934662,0.0659565359284794,0.06595653381018243,1.0591484841948606e-05,-3.1405433809084116e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-12-01,2028-12-29,28,0.06595653486934662,0.06595653592848226,0.06595653381018243,1.0591499136070048e-05,-2.854660952067434e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-12-08,2029-01-05,28,0.06595653486934662,0.0659565359284794,0.06595653381018243,1.0591484841948606e-05,-3.1405433809084116e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-12-15,2029-01-12,28,0.06595653486934662,0.06595653592848226,0.06595653381018243,1.0591499136070048e-05,-2.854660952067434e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,LOG_LINEAR_DF,1.0,0,1M,2028-12-22,2029-01-19,28,0.06595653486934662,0.06595653592848226,0.06595653381018529,1.0591484841948606e-05,-2.568778523226456e-10
