start_date,end_date,start_act360_years,forward_period_days,true_forward_rate,log_linear_forward_rate,linear_continuous_zero_forward_rate,cubic_continuous_zero_forward_rate,log_linear_error_bp,linear_continuous_zero_error_bp,cubic_continuous_zero_error_bp
2043-04-17,2043-05-15,16.819444444444443,28,0.07386578953526916,0.0737534568757292,0.07356246685389431,0.0738694691391222,-1.1233265953995708,-3.0332268137485405,0.03679603853043445
2043-04-24,2043-05-22,16.83888888888889,28,0.07386327765533368,0.07375345687572635,0.07356743884486752,0.07386663614279325,-1.098207796073336,-2.958388104661591,0.03358487459567683
2043-05-01,2043-05-29,16.858333333333334,28,0.07386075932112966,0.0737534568757292,0.07357241083774493,0.07386379767719355,-1.073024454004562,-2.8834848338472883,0.03038356063883585
2043-05-08,2043-06-05,16.877777777777776,28,0.07385823461426037,0.07375345687572635,0.07357738283254367,0.07386095385077063,-1.0477773853402594,-2.808517817167039,0.02719236510254075
2043-05-15,2043-06-12,16.897222222222222,28,0.07385570361586666,0.0737534568757292,0.07358235482924945,0.0738581047719549,-1.022467401374516,-2.7334878661720854,0.02401156088238654
2043-05-22,2043-06-19,16.916666666666668,28,0.07385316640663536,0.07375345687572635,0.07358732682785941,0.0738552505491939,-0.9970953090901458,-2.658395787759477,0.020841425585338413
2043-05-29,2043-06-26,16.93611111111111,28,0.0738506230668366,0.07375345687572635,0.07359229882839641,0.07385239129093232,-0.9716619111024838,-2.583242384401885,0.017682240957273
2043-06-05,2043-07-03,16.955555555555556,28,0.07384807367627223,0.07375345687573207,0.0735972708308319,0.07384952710561198,-0.9461680054016763,-2.5080284544033713,0.014534293397427955
2043-06-12,2043-07-10,16.975,28,0.0738455183143102,0.07375345687572635,0.07360224283518584,0.07384665810167183,-0.9206143858385418,-2.432754791243663,0.011397873616314502
2043-06-19,2043-07-17,16.994444444444444,28,0.07384295705989308,0.07375345687572635,0.07360721484145825,0.07384378438755945,-0.8950018416672978,-2.357422184348229,0.00827327666375055
2043-06-26,2043-07-24,17.01388888888889,28,0.07384038999149808,0.07375345687572349,0.07361218684963486,0.07384090607171379,-0.8693311577459562,-2.2820314186322577,0.005160802157011535
2043-07-03,2043-07-31,17.033333333333335,28,0.07383781718718563,0.07375345687572349,0.07361715885972707,0.07383802326257666,-0.843603114621394,-2.2065832745855882,0.002060753910293478
2043-07-10,2043-08-07,17.052777777777777,28,0.07383523872457934,0.0737534568757292,0.07362213087172632,0.07383513606859562,-0.8178184885013207,-2.1310785285301446,-0.0010265598371361762
2043-07-17,2043-08-14,17.072222222222223,28,0.07383265468084892,0.07375345687572635,0.07362710288563548,0.07383224459820394,-0.7919780512256891,-2.05551795213435,-0.004100826449804362
2043-07-24,2043-08-21,17.091666666666665,28,0.07383006513275868,0.07375345687573207,0.07363207490146026,0.07382934895984627,-0.7660825702661411,-1.9799023129841997,-0.007161729124044447
2043-07-31,2043-08-28,17.11111111111111,28,0.07382747015662755,0.07375345687572635,0.07363704691919778,0.07382644926196733,-0.7401328090120285,-1.9042323742976541,-0.010208946602252578
2043-08-07,2043-09-04,17.130555555555556,28,0.07382486982833486,0.07375345687572635,0.07364201893884235,0.07382354561299463,-0.7141295260851277,-1.8285088949250572,-0.013242153402287515
2043-08-14,2043-09-11,17.15,28,0.07382226422337165,0.0737534568757292,0.07364699096040539,0.07382063812139572,-0.6880734764244667,-1.7527326296626344,-0.016261019759322703
2043-08-21,2043-09-18,17.169444444444444,28,0.07381965341675503,0.0737534568757292,0.07365196298387833,0.07381772689558387,-0.6619654102582584,-1.6769043287670482,-0.019265211711610997
2043-08-28,2043-09-25,17.18888888888889,28,0.07381703748309963,0.07375345687572635,0.07365693500925545,0.07381481204402089,-0.6358060737328419,-1.6010247384418141,-0.022254390787401768
