start_date,end_date,start_act360_years,true_forward_rate,log_linear_forward_rate,linear_continuous_zero_forward_rate,log_linear_error_bp,linear_continuous_zero_error_bp
2043-05-08,2043-06-05,16.877777777777776,0.07385823461426037,0.07375345687572635,0.07357738283254081,-1.0477773853402594,-2.808517817195627
2043-05-15,2043-06-12,16.897222222222222,0.07385570361586666,0.07375345687572064,0.0735823548292523,-1.022467401460142,-2.7334878661436357
2043-05-22,2043-06-19,16.916666666666668,0.07385316640663536,0.07375345687572064,0.07358732682786227,-0.9970953091471835,-2.658395787730888
2043-05-29,2043-06-26,16.93611111111111,0.0738506230668366,0.07375345687572064,0.07359229882839927,-0.9716619111595215,-2.5832423843732966
2043-06-05,2043-07-03,16.955555555555556,0.07384807367627223,0.07375345687572064,0.0735972708308376,-0.9461680055158905,-2.508028454346334
2043-06-12,2043-07-10,16.975,0.0738455183143102,0.07375345687572349,0.07360224283518299,-0.9206143858671301,-2.432754791272113
2043-06-19,2043-07-17,16.994444444444444,0.07384295705989308,0.07375345687572635,0.0736072148414554,-0.8950018416672978,-2.3574221843768175
2043-06-26,2043-07-24,17.01388888888889,0.07384038999149808,0.07375345687572064,0.07361218684962914,-0.8693311577744056,-2.282031418689434
2043-07-03,2043-07-31,17.033333333333335,0.07383781718718563,0.07375345687571778,0.07361715885972135,-0.8436031146784317,-2.2065832746427647
2043-07-10,2043-08-07,17.052777777777777,0.07383523872457934,0.07375345687572064,0.07362213087172632,-0.8178184885869466,-2.1310785285301446
2043-07-17,2043-08-14,17.072222222222223,0.07383265468084892,0.07375345687571778,0.07362710288563548,-0.791978051311315,-2.05551795213435
2043-07-24,2043-08-21,17.091666666666665,0.07383006513275868,0.07375345687572635,0.0736320749014631,-0.7660825703233176,-1.9799023129557503
2043-07-31,2043-08-28,17.11111111111111,0.07382747015662755,0.07375345687572635,0.07363704691919778,-0.7401328090120285,-1.9042323742976541
2043-08-07,2043-09-04,17.130555555555556,0.07382486982833486,0.07375345687572349,0.07364201893884235,-0.7141295261137159,-1.8285088949250572
2043-08-14,2043-09-11,17.15,0.07382226422337165,0.07375345687572064,0.07364699096040253,-0.6880734765100927,-1.7527326296912227
2043-08-21,2043-09-18,17.169444444444444,0.07381965341675503,0.07375345687572064,0.07365196298387833,-0.6619654103438843,-1.6769043287670482
2043-08-28,2043-09-25,17.18888888888889,0.07381703748309963,0.07375345687571778,0.07365693500925545,-0.6358060738184679,-1.6010247384418141
2043-09-04,2043-10-02,17.208333333333332,0.07381441649660893,0.07375345687572349,0.07366190703655676,-0.609596208854396,-1.5250946005217203
2043-09-11,2043-10-09,17.227777777777778,0.07381179053103537,0.07375345687572635,0.07366687906576797,-0.5833365530902301,-1.449114652674055
