date,act360_years,true_discount_factor,log_linear_discount_factor,linear_continuous_zero_discount_factor,cubic_continuous_zero_discount_factor,log_linear_error,linear_continuous_zero_error,cubic_continuous_zero_error
2034-10-27,8.225,0.5675418055893022,0.5671360665603093,0.567589547247141,0.5675525201748888,-0.0004057390289928797,4.774165783871798e-05,1.0714585586546477e-05
2034-11-03,8.244444444444444,0.5667469898825628,0.5663397871979021,0.5667955073831806,0.56675791396764,-0.0004072026846606569,4.851750061785065e-05,1.0924085077190782e-05
2034-11-10,8.26388888888889,0.5659531118545887,0.5655446258402566,0.5660024153817445,0.5659642380301996,-0.0004084860143321878,4.9303527155708515e-05,1.1126175610831623e-05
2034-11-17,8.283333333333333,0.5651601716369422,0.5647505809176542,0.5652102703729349,0.565171492277086,-0.00040959071928803326,5.009873599270964e-05,1.132064014375267e-05
2034-11-24,8.302777777777777,0.5643681693547484,0.56395765086258,0.5644190714872541,0.5643796766268017,-0.0004105184921684435,5.090213250569242e-05,1.1507272053234985e-05
2034-12-01,8.322222222222223,0.5635771051266929,0.56316583410972,0.5636288178556043,0.5635887910017938,-0.0004112710169729139,5.171272891135725e-05,1.1685875100919674e-05
2034-12-08,8.341666666666667,0.5627869790650181,0.5623751290959581,0.5628395086092891,0.5627988353284106,-0.00041184996905996307,5.252954427104051e-05,1.1856263392506783e-05
2034-12-15,8.36111111111111,0.5619977912755216,0.5615855342603728,0.5620511428800129,0.5620098095368603,-0.0004122570151487981,5.335160449126963e-05,1.2018261338675451e-05
2034-12-22,8.380555555555556,0.5612095418575542,0.5607970480442339,0.5612637197998817,0.5612217135611707,-0.00041249381332031376,5.41779423274269e-05,1.2171703616448148e-05
2034-12-29,8.4,0.5604222309040201,0.5600096688910002,0.5604772385014037,0.5604345473391468,-0.00041256201301986817,5.500759738363836e-05,1.2316435126669134e-05
2035-01-05,8.419444444444444,0.5596358585013751,0.5592233952463157,0.5596916981174898,0.5596483108123309,-0.0004124632550593921,5.583961611466126e-05,1.2452310955812784e-05
2035-01-12,8.438888888888888,0.5588504247296284,0.5584382255580067,0.5589070977814533,0.558863003925961,-0.0004121991716217188,5.66730518248848e-05,1.2579196332573872e-05
2035-01-19,8.458333333333334,0.558065929662343,0.5576541582760789,0.5581234366270112,0.5580786266289305,-0.000411771386264137,5.750696466821914e-05,1.269696658745545e-05
2035-01-26,8.477777777777778,0.5572823733666377,0.5568711918527143,0.5573407137882848,0.5572951788737484,-0.00041118151392338653,5.8340421647096186e-05,1.2805507110691394e-05
2035-02-02,8.497222222222222,0.5564997559031883,0.5560893247422679,0.5565589283997986,0.5565126606164978,-0.0004104311609204325,5.917249661024915e-05,1.2904713309502824e-05
2035-02-09,8.516666666666667,0.5557180773262317,0.5553085554012649,0.5557780795964824,0.5557310718167969,-0.0004095219249667936,6.000227025071414e-05,1.2994490565243488e-05
2035-02-16,8.536111111111111,0.5549373376835682,0.5545288822883979,0.5549981665136713,0.554950412437759,-0.00040845539517031515,6.082883010305462e-05,1.3074754190767202e-05
2035-02-23,8.555555555555555,0.5541575370165659,0.5537503038645233,0.5542191882871054,0.554170682445952,-0.00040723315204260757,6.165127053947561e-05,1.3145429386129948e-05
2035-03-02,8.575,0.5533786753601647,0.5529728185926583,0.5534411440529309,0.5533918818113597,-0.000405856767506374,6.246869276615996e-05,1.3206451194958113e-05
2035-03-09,8.594444444444445,0.5526007527428819,0.5521964249379785,0.5526640329477006,0.552614010507342,-0.0004043278049034038,6.328020481871643e-05,1.325776446015059e-05
2035-03-16,8.613888888888889,0.5518237691868173,0.5514211213678142,0.5518878541083738,0.5518370685105963,-0.0004026478190031213,6.408492155651757e-05,1.3299323779025762e-05
2035-03-23,8.633333333333333,0.5510477247076586,0.5506469063516476,0.5511126066723173,0.5510610558011175,-0.00040081835601102345,6.488196465870288e-05,1.333109345891259e-05
2035-03-30,8.652777777777779,0.5502726193146892,0.5498737783611098,0.5503382897773054,0.55028597236216,-0.000398840953579338,6.567046261618525e-05,1.3353047470854307e-05
2035-04-06,8.672222222222222,0.5494984530107941,0.5491017358699781,0.5495649025615202,0.5495118181801992,-0.0003967171408160164,6.644955072609982e-05,1.3365169405088473e-05
2035-04-13,8.691666666666666,0.5487252257924679,0.5483307773541723,0.5487924441635527,0.548738593244892,-0.0003944484382955027,6.721837108480955e-05,1.336745242419557e-05
2035-04-20,8.71111111111111,0.5479529376498224,0.5475609012917524,0.5480209137224027,0.5479662975490396,-0.0003920363580700581,6.797607258024474e-05,1.3359899217135762e-05
2035-04-27,8.730555555555556,0.547181588566596,0.5467921061629146,0.5472503103774788,0.5471949310885483,-0.0003894824036814182,6.872181088279916e-05,1.3342521952286468e-05
2035-05-04,8.75,0.5464111785201612,0.5460243904499898,0.5464806332686003,0.5464244938623933,-0.00038678807017134,6.945474843911281e-05,1.3315342232145255e-05
2035-05-11,8.769444444444444,0.5456417074815347,0.5452577526374393,0.5457118815359957,0.5456549858725789,-0.00038395484409547986,7.017405446096969e-05,1.3278391044146964e-05
2035-05-18,8.78888888888889,0.5448731754153875,0.5444921912118521,0.5449440543203046,0.5448864071241019,-0.00038098420353538387,7.087890491708215e-05,1.3231708714367407e-05
2035-05-25,8.808333333333334,0.5441055822800545,0.5437277046619426,0.5441771507625773,0.5441187576249146,-0.0003778776181118104,7.156848252287684e-05,1.3175344860116844e-05
