date,act360_years,true_zero_rate,log_linear_zero_rate,linear_continuous_zero_rate,log_linear_error_bp,linear_continuous_zero_error_bp
2027-10-30,1.1305555555555555,0.07226711069579272,0.07213422492381157,0.07235656761905719,-1.328857719811588,0.8945692326446653
2027-11-06,1.15,0.07219938296680557,0.07204868496376969,0.0723029510997908,-1.5069800303588177,1.0356813298523226
2027-11-13,1.1694444444444445,0.07213248789836027,0.07196598956296912,0.07224933458052442,-1.6649833539114645,1.168466821641484
2027-11-20,1.1888888888888889,0.07206641666245735,0.07188599915191442,0.07219571806125803,-1.8041751054292954,1.2930139880068525
2027-11-27,1.2083333333333333,0.07200116052733815,0.07180858314489366,0.07214210154199163,-1.9257738244449207,1.4094101465347841
2027-12-04,1.2277777777777779,0.07193671085637016,0.071733619228593,0.07208848502272525,-2.0309162777715217,1.5177416635508978
2027-12-11,1.2472222222222222,0.07187305910694561,0.07166099271725494,0.07203486850345886,-2.120663896906655,1.6180939651325166
2027-12-18,1.2666666666666666,0.07181019682939381,0.07159059596722997,0.07198125198419247,-2.1960086216384065,1.710551547986633
2027-12-25,1.2861111111111112,0.07174811566590639,0.07152232784463541,0.07192763546492607,-2.2578782127097297,1.7951979901968673
2028-01-01,1.3055555555555556,0.07168680734947581,0.07145609324058633,0.07187401894565969,-2.307141088894876,1.8721159618387273
2028-01-08,1.325,0.07162626370284672,0.07139180262910892,0.0718204024263933,-2.344610737377989,1.9413872354658024
2028-01-15,1.3444444444444446,0.07156647663747989,0.07132937166341795,0.07176678590712691,-2.3710497406194406,2.003092696470227
2028-01-22,1.363888888888889,0.07150743815252897,0.07126872080672844,0.07171316938786053,-2.387173458005265,2.057312353315605
2028-01-29,1.3833333333333333,0.07144914033382946,0.07120977499420283,0.07165955286859413,-2.3936533962662376,2.1041253476467014
2028-02-05,1.4027777777777777,0.07139157535290004,0.07115246332301464,0.07160593634932774,-2.391120298853994,2.14360996427701
2028-02-12,1.4222222222222223,0.07133473546595599,0.07109671876783548,0.07155231983006136,-2.380166981205134,2.1758436410536373
2028-02-19,1.4416666666666667,0.07127861301293456,0.07104247791934709,0.07149870331079497,-2.3613509358746954,2.2009029786040912
2028-02-26,1.461111111111111,0.07122320041653205,0.07098968074363206,0.07144508679152857,-2.335196728999872,2.2188637499652444
2028-03-04,1.4805555555555556,0.07116849018125276,0.07093827036052507,0.0713914702722622,-2.3021982072769784,2.2298009100943372
2028-03-11,1.5,0.07111447489246926,0.07088819283920225,0.0713378537529958,-2.2628205326701014,2.233788605265352
2028-03-18,1.5194444444444444,0.07106114721549414,0.07083939700946722,0.07128423723372941,-2.2175020602692443,2.2309001823526966
2028-03-25,1.538888888888889,0.07100849989466283,0.07079183428734284,0.07123062071446301,-2.166656073199907,2.2212081980017837
2028-04-01,1.5583333333333333,0.07095652575242777,0.07074545851372073,0.07117700419519662,-2.110672387070356,2.204784427688594
2028-04-08,1.5777777777777777,0.07090521768846328,0.07070022580494131,0.07112338767593024,-2.049918835219655,2.181699874669596
2028-04-15,1.5972222222222223,0.07085456867878134,0.07065609441428879,0.07106977115666385,-1.984742644925569,2.15202477882509
2028-04-22,1.6166666666666667,0.07080457177485812,0.0706130246034801,0.07101615463739747,-1.9154717137802313,2.1158286253934735
2028-04-29,1.636111111111111,0.07075522010277085,0.07057097852331876,0.07096253811813108,-1.8424157945209907,2.07318015360225
2028-05-06,1.6555555555555554,0.07070650686234534,0.07052992010275862,0.0709089215988647,-1.7658675958671932,2.0241473651935737
2028-05-13,1.675,0.07065842532631356,0.07048981494569398,0.0708553050795983,-1.6861038061957712,1.9687975328473717
2028-05-20,1.6944444444444444,0.0706109688394816,0.07045063023485716,0.07080168856033191,-1.6033860462444371,1.9071972085030198
2028-05-27,1.7138888888888888,0.07056413081790748,0.07041233464225641,0.07074807204106552,-1.5179617565107273,1.8394122315804062
2028-06-03,1.7333333333333334,0.07051790474808886,0.07037489824564357,0.07069445552179912,-1.4300650244529478,1.7655077371026007
2028-06-10,1.7527777777777778,0.07047228418616072,0.07033829245054032,0.07064083900253273,-1.339917356203979,1.6855481637201297
2028-06-17,1.7722222222222221,0.07042726275710243,0.07030248991739863,0.07058722248326635,-1.247728397038017,1.5995972616392184
2028-06-24,1.7916666666666667,0.07038283415395453,0.0702674644935034,0.07053360596399996,-1.153696604511284,1.507718100454275
2028-07-01,1.8111111111111111,0.07033899213704502,0.0702331911492623,0.07047998944473358,-1.0580098778271985,1.40997307688559
2028-07-08,1.8305555555555555,0.07029573053322456,0.07019964591855597,0.07042637292546718,-0.9608461466859008,1.3064239224261365
2028-07-15,1.85,0.07025304323511139,0.0701668058428495,0.0703727564062008,-0.8623739226189253,1.1971317108941393
2028-07-22,1.8694444444444445,0.07021092420034482,0.07013464891879218,0.0703191398869344,-0.7627528155264296,1.0821568658958558
2028-07-29,1.8888888888888888,0.07016936745084805,0.07010315404905369,0.07026552336766802,-0.662134017943572,0.9615591681996771
2028-08-05,1.9083333333333334,0.07012836707209959,0.07007230099616577,0.07021190684840163,-0.5606607593382218,0.8353977630204401
2028-08-12,1.9277777777777778,0.07008791721241359,0.07004207033915737,0.07015829032913524,-0.458468732562195,0.7037311672165869
2028-08-19,1.9472222222222222,0.07004801208222866,0.07001244343278827,0.07010467380986884,-0.35568649440390065,0.5666172764018373
2028-08-26,1.9666666666666666,0.07000864595340535,0.06998340236920053,0.07005105729060246,-0.2524358420481765,0.42411337197109655
2028-09-02,1.9861111111111112,0.06996981315853183,0.06995492994182284,0.06999744077133607,-0.14883216708991287,0.276276128042402
2028-09-09,2.0055555555555555,0.06993150809023814,0.06992700961137488,0.06994382425206969,-0.04498478863260158,0.1231616183154649
2028-09-16,2.025,0.06989372520051852,0.06989962547383,0.0698902077328033,0.059002733114738026,-0.03517467715222211
2028-09-23,2.0444444444444443,0.06985645900006175,0.06986751543805647,0.06984842823340505,0.11056437994719226,-0.08030766656702548
2028-09-30,2.063888888888889,0.06981970405758968,0.06982908062229859,0.06982243142716434,0.09376564708910018,0.027273695746565796
2028-10-07,2.0833333333333335,0.06978345499920355,0.06979136325643497,0.06979643462092361,0.07908257231417637,0.1297962172006062
2028-10-14,2.102777777777778,0.06974770650773815,0.06975434343762815,0.0697704378146829,0.06636929890002641,0.22731306944745455
2028-10-21,2.1222222222222222,0.06971245332212367,0.06971800199246449,0.06974444100844218,0.05548670340818629,0.3198768631851312
2028-10-28,2.1416666666666666,0.06967769023675516,0.06968232044384075,0.06971844420220148,0.046302070855902544,0.4075396544632459
2028-11-04,2.161111111111111,0.06964341210086962,0.06964728097963953,0.06969244739596075,0.03868878769908157,0.4903529509113491
2028-11-11,2.1805555555555554,0.06960961381793031,0.06961286642308007,0.06966645058972003,0.032526051497588915,0.5683677178972002
2028-11-18,2.2,0.06957629034501855,0.06957906020464168,0.06964045378347931,0.027698596231223727,0.6416343846075978
2028-11-25,2.2194444444444446,0.06954343669223281,0.06954584633546247,0.0696144569772386,0.024096432296588643,0.7102028500578783
2028-12-02,2.238888888888889,0.06951104792209473,0.06951320938212512,0.06958846017099789,0.02161460030389306,0.774122489031609
2028-12-09,2.2583333333333333,0.06947911914896243,0.06948113444274441,0.06956246336475717,0.02015293781978955,0.8334421579474227
2028-12-16,2.2777777777777777,0.0694476455384507,0.06944960712427987,0.06953646655851646,0.019615858291716082,0.8882102006575743
2028-12-23,2.297222222222222,0.06941662230685812,0.06941861352100104,0.06951046975227573,0.019912141429184738,0.9384744541761358
2028-12-30,2.316666666666667,0.06938604472060088,0.0693881401940362,0.06948447294603503,0.02095473435326234,0.9842822543415508
2029-01-06,2.3361111111111112,0.06935590809565349,0.06935817415194355,0.0694584761397943,0.02266056290056717,1.0256804414081333
2029-01-13,2.3555555555555556,0.06932620779699603,0.06932870283224393,0.0694324793335536,0.024950352479069515,1.0627153655758115
2029-01-20,2.375,0.06929693923806793,0.06929971408386104,0.06940648252731288,0.027748457931131565,1.0954328924495105
2029-01-27,2.3944444444444444,0.06926809788022831,0.06927119615041705,0.06938048572107217,0.03098270188739427,1.1238784084385833
2029-02-03,2.4138888888888888,0.06923967923222264,0.06924313765433582,0.06935448891483145,0.034584221131755966,1.148096826088102
2029-02-10,2.433333333333333,0.0692116788496558,0.06921552758170799,0.06932849210859073,0.03848732052183501,1.1681325893492245
2029-02-17,2.452777777777778,0.06918409233447129,0.06918835526787599,0.06930249530235001,0.042629334047056266,1.1840296787872517
2029-02-24,2.4722222222222223,0.06915691533443667,0.06916161038369985,0.0692764984961093,0.04695049263175877,1.1958316167262617
2029-03-03,2.4916666666666667,0.06913014354263503,0.0691352829224651,0.06925050168986858,0.051393798300714,1.2035814723355964
2029-03-10,2.511111111111111,0.06910377269696254,0.06910936318739991,0.06922450488362786,0.05590490437371032,1.2073218666532048
2029-03-17,2.5305555555555554,0.06907779857963187,0.0690838417797671,0.06919850807738716,0.060432001352389575,1.2070949775529194
2029-03-24,2.55,0.06905221701668152,0.06905870958750125,0.06917251127114643,0.06492570819735533,1.2029425446491437
2029-03-31,2.5694444444444446,0.06902702387749093,0.06903395777436161,0.06914651446490572,0.06933896870675582,1.1949058741478336
2029-04-07,2.588888888888889,0.06900221507430129,0.06900957776957388,0.069120517658665,0.07362695272586373,1.1830258436371088
2029-04-14,2.6083333333333334,0.068977786561742,0.06898556125793524,0.06909452085242429,0.07774696193244002,1.1673429068229102
2029-04-21,2.6277777777777778,0.06895373433636279,0.06896190017035887,0.06906852404618358,0.08165833996084948,1.147897098207895
2029-04-28,2.647222222222222,0.0689300544361712,0.06893858667483507,0.06904252723994286,0.08532238663871983,1.1247280377166269
2029-05-05,2.6666666666666665,0.06890674294017565,0.06891561316778766,0.06901653043370215,0.08870227612006731,1.0978749352649753
2029-05-12,2.686111111111111,0.06888379596793384,0.06889297226580611,0.06899053362746142,0.09176297872268147,1.0673765952758096
2029-05-19,2.7055555555555557,0.06886120967910639,0.06887065679773394,0.06896453682122071,0.0944711862754799,1.033271421143206
2029-05-26,2.725,0.06883898027301583,0.068848659797096,0.06893854001498,0.09679524080180579,0.9955974196416972
2029-06-02,2.7444444444444445,0.06881710398821073,0.06882697449484769,0.06891254320873928,0.0987050663696365,0.9543922052855647
2029-06-09,2.763888888888889,0.06879557710203489,0.06880559431243,0.06888654640249856,0.1001721039510517,0.9096930046366414
2029-06-16,2.783333333333333,0.06877439593020171,0.06878451285511596,0.06886054959625784,0.10116924914246872,0.8615366605613239
2029-06-23,2.8027777777777776,0.06875355682637341,0.06876372390563379,0.06883455279001713,0.10167079260381406,0.8099596364372075
2029-06-30,2.8222222222222224,0.06873305618174531,0.06874322141805396,0.06880855598377641,0.10165236308645742,0.7549980203110096
2029-07-07,2.841666666666667,0.06871289042463494,0.06872299951192685,0.0687825591775357,0.10109087291917951,0.6966875290076446
2029-07-14,2.861111111111111,0.06869305602007576,0.06870305246665971,0.06875656237129499,0.09996446583948604,0.6350635121922521
2029-07-21,2.8805555555555555,0.0686735494694161,0.0686833747161213,0.06873056556505427,0.09825246705202906,0.57016095638171
2029-07-28,2.9,0.0686543673099223,0.06866396084346377,0.06870456875881355,0.09593533541463195,0.5020144889124334
2029-08-04,2.9194444444444443,0.06863550611438675,0.0686448055761508,0.06867857195257283,0.09299461764047945,0.4306583818608489
2029-08-11,2.938888888888889,0.06861696249074047,0.06862590378118412,0.06865257514633212,0.0894129044365366,0.3561265559165472
2029-08-18,2.9583333333333335,0.06859873308167015,0.06860725046051754,0.06862657834009141,0.08517378847383572,0.2784525842125518
2029-08-25,2.977777777777778,0.06858081456423981,0.06858884074665063,0.0686005815338507,0.08026182410816873,0.1976696961088209
2029-09-01,2.9972222222222222,0.06856320364951664,0.06857066989839462,0.06857458472760997,0.07466248877985304,0.11381078093328223
2029-09-08,3.0166666666666666,0.0685458970822014,0.06855273329680124,0.06854858792136925,0.06836214599834078,0.026908391678459598
2029-09-15,3.036111111111111,0.06852889164026307,0.06853502644124837,0.06852259111512854,0.0613480098529684,-0.0630052513453383
2029-09-22,3.0555555555555554,0.06851218413457764,0.06851861793408004,0.06850111463242861,0.06433799502394977,-0.11069502149033128
2029-09-29,3.075,0.0684957714085713,0.06850508245059132,0.06849093895858063,0.09311042020024307,-0.0483244999066601
2029-10-06,3.0944444444444446,0.06847965033786763,0.06849171707192206,0.06848076328473264,0.1206673405443337,0.01112946865014508
2029-10-13,3.113888888888889,0.06846381782993893,0.06847851861145202,0.06847058761088466,0.1470078151308285,0.06769780945728443
2029-10-20,3.1333333333333333,0.06844827082376165,0.06846548396166159,0.06846041193703667,0.17213137899943498,0.12141113275021542
2029-10-27,3.1527777777777777,0.06843300628947571,0.06845261009169239,0.06845023626318869,0.19603802216675015,0.17229973712978852
2029-11-03,3.172222222222222,0.06841802122804788,0.06843989404499773,0.06844006058934071,0.21872816949847218,0.22039361292830462
2029-11-10,3.191666666666667,0.06840331267093903,0.0684273329370792,0.06842988491549273,0.24020266140165059,0.2657224455369922
2029-11-17,3.2111111111111112,0.0683888776797752,0.06841492395330497,0.06841970924164475,0.2604627352977007,0.3083156186955982
2029-11-24,3.2305555555555556,0.06837471334602242,0.06840266434680752,0.06840953356779676,0.27951000785092495,0.34820221774339855
2029-12-01,3.25,0.06836081679066558,0.06839055143645613,0.06839935789394878,0.2973464579054952,0.3854110328320448
2029-12-08,3.2694444444444444,0.06834718516389064,0.06837858260490252,0.0683891822201008,0.31397441011882243,0.41997056210163475
2029-12-15,3.2888888888888888,0.06833381564477069,0.06836675529669495,0.06837900654625281,0.32939651924260294,0.4519090148212557
2029-12-22,3.308333333333333,0.06832070544095571,0.06835506701645962,0.06836883087240483,0.3436157550390506,0.48125431449122513
2029-12-29,3.327777777777778,0.06830785178836578,0.06834351532714521,0.06835865519855686,0.3566353877942907,0.5080341019107759
2030-01-05,3.3472222222222223,0.06829525195088787,0.06833209784832907,0.06834847952470886,0.3684589744119837,0.5322757382099363
2030-01-12,3.3666666666666667,0.06828290322007614,0.06832081225458177,0.0683383038508609,0.3790903450562322,0.5540063078475488
2030-01-19,3.386111111111111,0.0682708029148557,0.06830965627388816,0.0683281281770129,0.388533590324619,0.5732526215720957
2030-01-26,3.4055555555555554,0.06825894838122973,0.06829862768612253,0.06831795250316493,0.39679304892806244,0.5900412193519944
2030-02-02,3.425,0.06824733699199007,0.06828772432157565,0.06830777682931694,0.40387329585583887,0.6043983732686997
2030-02-09,3.4444444444444446,0.06823596614643097,0.06827694405953173,0.06829760115546897,0.40977913100759267,0.616350090379969
2030-02-16,3.463888888888889,0.06822483327006638,0.06826628482689327,0.06828742548162098,0.4145155682688806,0.6259221155459349
2030-02-23,3.4833333333333334,0.06821393581435022,0.06825574459685205,0.068277249807773,0.4180878250183151,0.6331399342278388
2030-03-02,3.5027777777777778,0.06820327125639997,0.06824532138760431,0.06826707413392501,0.4205013120434087,0.6380287752504044
2030-03-09,3.522222222222222,0.06819283709872354,0.06823501326110852,0.06825689846007704,0.4217616238498534,0.6406136135350682
2030-03-16,3.5416666666666665,0.06818263086894912,0.06822481832188405,0.06824672278622904,0.4218745293493864,0.6409191727992092
2030-03-23,3.561111111111111,0.06817265011955814,0.06821473471584927,0.06823654711238107,0.42084596291125376,0.6389699282292882
2030-03-30,3.5805555555555557,0.06816289242762139,0.06820476062919731,0.06822637143853308,0.4186820157592308,0.6347901091169339
2030-04-06,3.6,0.068153355394538,0.06819489428730854,0.0682161957646851,0.41538892770545677,0.6284037014710198
2030-04-13,3.6194444444444445,0.06814403664577762,0.06818513395369795,0.06820602009083712,0.4109730792033195,0.619834450595047
2030-04-20,3.638888888888889,0.0681349338306253,0.06817547792899618,0.06819584441698914,0.4054409837088435,0.6091058636384372
2030-04-27,3.658333333333333,0.06812604462192949,0.06816592454996323,0.06818566874314115,0.3987992803373974,0.5962412121165994
2030-05-04,3.6777777777777776,0.06811736671585272,0.06815647218853335,0.06817549306929317,0.3910547268062836,0.5812635344044914
2030-05-11,3.6972222222222224,0.06810889783162538,0.06814711925089009,0.0681653173954452,0.3822141926471123,0.5641956381981228
2030-05-18,3.716666666666667,0.06810063571130201,0.06813786417657047,0.06815514172159721,0.37228465268462907,0.5450601029520497
2030-05-25,3.736111111111111,0.06809257811952059,0.06812870543759693,0.06814496604774922,0.36127318076339954,0.5238792822863381
2030-06-01,3.7555555555555555,0.06808472284326449,0.06811964153763639,0.06813479037390124,0.3491869437190209,0.5006753063675762
2030-06-08,3.775,0.06807706769162705,0.06811067101118541,0.06812461470005327,0.33603319558359046,0.47547008426213067
2030-06-15,3.7944444444444443,0.06806961049557902,0.06810179242278006,0.06811443902620529,0.32181927201030414,0.4482853062626191
2030-06-22,3.813888888888889,0.06806234910773845,0.06809300436623023,0.06810426335235731,0.30655258491774084,0.41914244618856955
2030-06-29,3.8333333333333335,0.06805528140214329,0.0680843054638773,0.06809408767850932,0.2902406173400929,0.38806276366029624
2030-07-06,3.852777777777778,0.06804840527402653,0.068075694365874,0.06808391200466134,0.27289091847473856,0.3550673063480725
2030-07-13,3.8722222222222222,0.06804171863959395,0.06806716974948625,0.06807373633081334,0.25451109892299373,0.3201769121939646
2030-07-20,3.8916666666666666,0.06803521943580434,0.06805873031841567,0.06806356065696537,0.23510882611321726,0.28341221161021224
2030-07-27,3.911111111111111,0.06802890562015218,0.0680503748021427,0.06805338498311739,0.21469181990516062,0.24479362965207363
2030-08-03,3.9305555555555554,0.06802277517045278,0.0680421019552887,0.06804320930926941,0.19326784835918542,0.20434138816624592
2030-08-10,3.95,0.06801682608462997,0.06803391055699724,0.06803303363542142,0.17084472367270842,0.16207550791444425
2030-08-17,3.9694444444444446,0.06801105638050599,0.06802579941033353,0.06802285796157344,0.14743029827540832,0.11801581067449884
2030-08-24,3.988888888888889,0.06800546409559392,0.06801776734170138,0.06801268228772546,0.12303246107459032,0.07218192131536183
2030-08-31,4.008333333333334,0.06800004728689232,0.06800981320027706,0.06800250661387748,0.09765913384737757,0.02459326985157495
2030-09-07,4.027777777777778,0.06799480403068237,0.06800193585745952,0.06799233094002949,0.07131826777154182,-0.024730906528769303
2030-09-14,4.0472222222222225,0.06798973242232696,0.06799413420633693,0.06798215526618151,0.04401784009969156,-0.07577156145452402
2030-09-21,4.066666666666666,0.06798483057607249,0.06798728482661916,0.06797326455766964,0.02454250546665704,-0.11566018402853206
2030-09-28,4.086111111111111,0.06798009662485245,0.06798574156834385,0.06797208364117449,0.05644943491395216,-0.08012983677960217
2030-10-05,4.105555555555555,0.06797552872009359,0.06798421292821187,0.06797090272467933,0.08684208118281411,-0.04625995414259121
2030-10-12,4.125,0.0679711250315239,0.06798269869950202,0.06796972180818417,0.11573667978118096,-0.014032233397326399
2030-10-19,4.144444444444445,0.06796688374698312,0.06798119867937258,0.06796854089168902,0.1431493238945869,0.016571447059021693
2030-10-26,4.163888888888889,0.06796280307223508,0.06797971266877069,0.06796735997519386,0.16909596535608085,0.045569029587799736
2030-11-02,4.183333333333334,0.06795888123078228,0.06797824047234435,0.0679661790586987,0.1935924156207247,0.07297827916419308
2030-11-09,4.2027777777777775,0.06795511646368249,0.06797678189835689,0.06796499814220355,0.21665434674397743,0.09881678521062032
2030-11-16,4.222222222222222,0.06795150702936745,0.06797533675860352,0.06796381722570838,0.2382972923607729,0.12310196340931112
2030-11-23,4.241666666666666,0.06794805120346359,0.06797390486833053,0.06796263630921323,0.25853664866945514,0.14585105749642668
2030-11-30,4.261111111111111,0.06794474727861469,0.0679724860461565,0.06796145539271807,0.27738767541807263,0.16708114103383687
2030-12-07,4.280555555555556,0.06794159356430658,0.06797108011399575,0.06796027447622291,0.2948654968916442,0.18680911916327259
2030-12-14,4.3,0.0679385883866938,0.0679696868969837,0.06795909355972776,0.3109851028990085,0.2050517303396615
2030-12-21,4.319444444444445,0.06793573008842808,0.06796830622340459,0.06795791264323259,0.32576134976508575,0.22182554804503485
2030-12-28,4.338888888888889,0.06793301702848899,0.06796693792462069,0.06795673172673744,0.3392089613170335,0.2371469824845318
2031-01-04,4.358333333333333,0.0679304475820161,0.06796558183500376,0.06795555081024228,0.35134252987650827,0.25103228226172614
2031-01-11,4.377777777777778,0.06792802014014336,0.06796423779186818,0.06795436989374712,0.36217651724818056,0.26349753603757686
2031-01-18,4.397222222222222,0.0679257331098351,0.06796290563540595,0.06795318897725197,0.3717252557085271,0.27455867416870117
2031-01-25,4.416666666666667,0.06792358491372388,0.06796158520862325,0.06795200806075681,0.38000294899365183,0.28423147032927143
2031-02-01,4.436111111111111,0.06792157398995029,0.06796027635727886,0.06795082714426165,0.38702367328571907,0.29253154311362217
