date,act360_years,true_zero_rate,log_linear_zero_rate,linear_continuous_zero_rate,cubic_continuous_zero_rate,log_linear_error_bp,linear_continuous_zero_error_bp,cubic_continuous_zero_error_bp
2027-06-12,0.7416666666666667,0.0738110212221839,0.07379517631918962,0.0738158556031421,0.07380992723082164,-0.15844902994277543,0.04834380958204654,-0.010939913622637354
2027-06-19,0.7611111111111111,0.07372462771224941,0.07372972824757722,0.07372338633336005,0.07372474463502722,0.05100535327803857,-0.01241378889363376,0.0011692277780694926
2027-06-26,0.7805555555555556,0.07363926547788008,0.07364288674646427,0.07363870760619494,0.07364037798701414,0.036212685841918724,-0.005578716851389887,0.011125091340657978
2027-07-03,0.8,0.07355492350967302,0.07354222549186648,0.07355987178599255,0.0735567893030303,-0.12698017806539452,0.04948276319527434,0.01865793357286316
2027-07-10,0.8194444444444444,0.07347159091989118,0.07344634138155465,0.07348103596579016,0.07347398763525649,-0.25249538336533095,0.09445045898975879,0.023967153653103868
2027-07-17,0.8388888888888889,0.073389256941038,0.07335490222999917,0.07340220014558776,0.07339198345960694,-0.3435471103882537,0.12943204549767384,0.027265185689462346
2027-07-24,0.8583333333333333,0.07330791092444981,0.07326760595262405,0.07332336432538537,0.07331078725199584,-0.40304971825763647,0.15453400935561135,0.028763275460308435
2027-07-31,0.8777777777777778,0.07322754233890523,0.07318417723184147,0.07324452850518298,0.07323040948833745,-0.43365107063764174,0.16986166277752068,0.028671494322202173
2027-08-07,0.8972222222222223,0.07314814076925169,0.07310436461660375,0.07316569268498059,0.07315086064454597,-0.4377615264794521,0.17551915728900025,0.0271987529427975
2027-08-14,0.9166666666666666,0.07306969591504874,0.07302793799110335,0.0730868568647782,0.0730721511965356,-0.41757923945381914,0.17160949729463915,0.02455281486860028
2027-08-21,0.9361111111111111,0.07299219758922794,0.07295468635894711,0.07300802104457581,0.07299429162022056,-0.37511230280826147,0.15823455347868665,0.02094030992619289
2027-08-28,0.9555555555555556,0.07291563571676915,0.07288441589786701,0.07292918522437342,0.0729172923915151,-0.3121981890213954,0.13549507604265765,0.016566747459562103
2027-09-04,0.975,0.07284000033339302,0.07281694824720045,0.07285034940417102,0.07284116398633343,-0.23052086192576482,0.1034907077800129,0.011636529404085438
2027-09-11,0.9944444444444445,0.07276528158426941,0.07275211899628062,0.07277151358396863,0.07276591688058974,-0.13162587988793661,0.06231999699221613,0.006352963203282158
2027-09-18,1.0138888888888888,0.07269146972274154,0.07268977634676584,0.07269267776376624,0.07269156155019826,-0.016933759757059574,0.012080410247000684,0.0009182745672187131
2027-09-25,1.0333333333333334,0.07261855510906588,0.07261021341114406,0.07262465021539355,0.0726181082280465,-0.08341697921826485,0.06095106327666522,-0.004468810193836159
2027-10-02,1.0527777777777778,0.07254652820916731,0.07250798263840359,0.07257103369612711,0.07254555911813941,-0.3854557076371501,0.24505486959799927,-0.009690910278969955
2027-10-09,1.0722222222222222,0.07247537959340938,0.07240945971752417,0.07251741717686067,0.07247390674841836,-0.659198758852092,0.42037583451282057,-0.014728449910239583
2027-10-16,1.0916666666666666,0.07240509993537982,0.07231444651901699,0.07246380065759424,0.07240314307076141,-0.906534163628292,0.5870072221442202,-0.019568646184020544
2027-10-23,1.1111111111111112,0.0723356800106906,0.07222275878245765,0.07241018413832778,0.07233326003704658,-1.1292122823294837,0.7450412763718162,-0.02419973644016138
2027-10-30,1.1305555555555555,0.07226711069579272,0.07213422492381433,0.07235656761906135,0.0722642495991519,-1.3288577197839713,0.8945692326862986,-0.02861096640827121
2027-11-06,1.15,0.07219938296680557,0.07204868496377241,0.07230295109979491,0.07219610370895542,-1.5069800303316172,1.035681329893401,-0.03279257850152817
2027-11-13,1.1694444444444445,0.07213248789836027,0.07196598956297191,0.07224933458052847,0.0721288143183352,-1.66498335388357,1.168466821682007,-0.03673580025065348
2027-11-20,1.1888888888888889,0.07206641666245735,0.07188599915191717,0.07219571806126203,0.07206237337916928,-1.8041751054018174,1.2930139880468206,-0.040432832880688
2027-11-27,1.2083333333333333,0.07200116052733815,0.07180858314489627,0.07214210154199559,0.07199677284333565,-1.9257738244188305,1.4094101465743358,-0.043876840025020014
2027-12-04,1.2277777777777779,0.07193671085637016,0.07173361922859557,0.07208848502272915,0.07193200466271242,-2.030916277745848,1.5177416635898944,-0.047061936577358354
2027-12-11,1.2472222222222222,0.07187305910694561,0.07166099271725757,0.0720348685034627,0.07186806078917757,-2.120663896880426,1.618093965170958,-0.049983177680401614
2027-12-18,1.2666666666666666,0.07181019682939381,0.07159059596723245,0.07198125198419628,0.07180493317460919,-2.1960086216135655,1.710551548024658,-0.05263654784620764
2027-12-25,1.2861111111111112,0.07174811566590639,0.07152232784463797,0.07192763546492983,0.0717426137708853,-2.2578782126841945,1.7951979902344761,-0.055018950210899975
2028-01-01,1.3055555555555556,0.07168680734947581,0.07145609324058874,0.07187401894566339,0.07168109452988392,-2.307141088870729,1.872115961875781,-0.057128195918992875
2028-01-08,1.325,0.07162626370284672,0.07139180262911132,0.07182040242639695,0.07162036740348313,-2.3446107373539804,1.941387235502301,-0.058962993635947036
2028-01-15,1.3444444444444446,0.07156647663747989,0.0713293716634204,0.07176678590713051,0.07156042434356094,-2.371049740594877,2.00309269650617,-0.06052293918951124
2028-01-22,1.363888888888889,0.07150743815252897,0.07126872080673077,0.07171316938786408,0.0715012573019954,-2.3871734579819504,2.057312353351132,-0.06180850533568649
2028-01-29,1.3833333333333333,0.07144914033382946,0.07120977499420522,0.07165955286859764,0.07144285823066457,-2.393653396242368,2.104125347681812,-0.06282103164889641
2028-02-05,1.4027777777777777,0.07139157535290004,0.07115246332301692,0.0716059363493312,0.07138521908144646,-2.3911202988312343,2.143609964311566,-0.06356271453580864
2028-02-12,1.4222222222222223,0.07133473546595599,0.07109671876783773,0.07155231983006476,0.07132833180621913,-2.380166981182652,2.175843641087638,-0.06403659736864409
2028-02-19,1.4416666666666667,0.07127861301293456,0.07104247791934933,0.07149870331079831,0.07127218835686061,-2.361350935852352,2.2009029786375365,-0.06424656073950041
2028-02-26,1.461111111111111,0.07122320041653205,0.07098968074363433,0.07144508679153187,0.07121678068524895,-2.3351967289771123,2.218863749998273,-0.06419731283097141
2028-03-04,1.4805555555555556,0.07116849018125276,0.07093827036052723,0.07139147027226544,0.0711621007432622,-2.302198207255329,2.2298009101268113,-0.06389437990569902
2028-03-11,1.5,0.07111447489246926,0.07088819283920439,0.071337853752999,0.07110814048277837,-2.262820532648729,2.23378860529741,-0.06334409690889053
2028-03-18,1.5194444444444444,0.07106114721549414,0.0708393970094694,0.07128423723373256,0.07105489185567553,-2.217502060247456,2.230900182384199,-0.06255359818616024
2028-03-25,1.538888888888889,0.07100849989466283,0.070791834287345,0.07123062071446612,0.07100234681383169,-2.166656073178258,2.22120819803287,-0.06153080831142188
2028-04-01,1.5583333333333333,0.07095652575242777,0.0707454585137228,0.07117700419519968,0.07095049730912492,-2.1106723870496777,2.204784427719125,-0.06028443302844022
2028-04-08,1.5777777777777777,0.07090521768846328,0.07070022580494344,0.07112338767593324,0.07089933529343326,-2.0499188351984223,2.181699874699572,-0.058823950300213035
2028-04-15,1.5972222222222223,0.07085456867878134,0.07065609441429081,0.0710697711566668,0.07084885271863474,-1.9847426449053074,2.152024778854511,-0.05715960146604471
2028-04-22,1.6166666666666667,0.07080457177485812,0.0706130246034821,0.07101615463740037,0.07079904153660739,-1.9154717137602473,2.115828625422478,-0.05530238250728292
2028-04-29,1.636111111111111,0.07075522010277085,0.07057097852332082,0.07096253811813392,0.07074989369922927,-1.8424157945003128,2.073180153630699,-0.053264035415889754
2028-05-06,1.6555555555555554,0.07070650686234534,0.07052992010276059,0.07090892159886748,0.07070140115837842,-1.7658675958474868,2.0241473652214683,-0.05105703966917785
2028-05-13,1.675,0.07065842532631356,0.07048981494569599,0.07085530507960106,0.07065355586593286,-1.6861038061756484,1.9687975328749885,-0.048694603806964665
2028-05-20,1.6944444444444444,0.0706109688394816,0.07045063023485908,0.07080168856033461,0.07060634977377067,-1.6033860462252858,1.9071972085300815,-0.04619065710934067
2028-05-27,1.7138888888888888,0.07056413081790748,0.07041233464225838,0.07074807204106817,0.07055977483376985,-1.5179617564910208,1.8394122316069128,-0.043559841376300534
2028-06-03,1.7333333333333334,0.07051790474808886,0.07037489824564552,0.07069445552180173,0.07051382299780846,-1.4300650244333801,1.765507737128691,-0.04081750280396368
2028-06-10,1.7527777777777778,0.07047228418616072,0.07033829245054227,0.07064083900253529,0.07046848621776451,-1.33991735618455,1.6855481637456649,-0.03797968396210272
2028-06-17,1.7722222222222221,0.07042726275710243,0.07030248991740047,0.07058722248326885,0.07042375644551611,-1.2477283970195596,1.5995972616641985,-0.03506311586312649
2028-06-24,1.7916666666666667,0.07038283415395453,0.07026746449350522,0.0705336059640024,0.07037962563294124,-1.153696604493104,1.5077181004787,-0.03208521013292609
2028-07-01,1.8111111111111111,0.07033899213704502,0.07023319114926417,0.07047998944473596,0.07033608573191796,-1.0580098778084635,1.4099730769094598,-0.029064051270538682
2028-07-08,1.8305555555555555,0.07029573053322456,0.07019964591855785,0.07042637292546954,0.07029312869432432,-0.9608461466671658,1.3064239224497287,-0.026018389002457898
2028-07-15,1.85,0.07025304323511139,0.07016680584285134,0.0703727564062031,0.07025074647203834,-0.8623739226004679,1.1971317109170376,-0.02296763073048047
2028-07-22,1.8694444444444445,0.07021092420034482,0.070134648918794,0.07031913988693665,0.07020893101693808,-0.7627528155082497,1.0821568659183378,-0.01993183406739929
2028-07-29,1.8888888888888888,0.07016936745084805,0.07010315404905544,0.07026552336767021,0.07016767428090158,-0.662134017926086,0.961559168221604,-0.016931699464706185
2028-08-05,1.9083333333333334,0.07012836707209959,0.0700723009961675,0.07021190684840378,0.07012696821580686,-0.5606607593208746,0.8353977630419507,-0.013988562927308434
2028-08-12,1.9277777777777778,0.07008791721241359,0.07004207033915914,0.07015829032913734,0.07008680477353198,-0.45846873254443143,0.7037311672375424,-0.01112438881609168
2028-08-19,1.9472222222222222,0.07004801208222866,0.07001244343279003,0.07010467380987088,0.07004717590595497,-0.35568649438627586,0.5666172764222377,-0.008361762736941447
2028-08-26,1.9666666666666666,0.07000864595340535,0.06998340236920221,0.07005105729060446,0.07000807356495388,-0.25243584203138436,0.42411337199108057,-0.005723884514696742
2028-09-02,1.9861111111111112,0.06996981315853183,0.06995492994182456,0.06999744077133802,0.06996948970240674,-0.1488321670727044,0.2762761280618309,-0.0032345612509254718
2028-09-09,2.0055555555555555,0.06993150809023814,0.0699270096113766,0.06994382425207157,0.0699314162701916,-0.04498478861539312,0.1231616183343387,-0.0009182004653829345
2028-09-16,2.025,0.06989372520051852,0.06989962547383169,0.06989020773280513,0.0698938452201865,0.05900273313166893,-0.03517467713390343,0.0012001966798180774
2028-09-23,2.0444444444444443,0.06985645900006175,0.0698675154380581,0.06984842823340687,0.06985676855993077,0.11056437996342927,-0.08030766654884558,0.0030955986901615162
2028-09-30,2.063888888888889,0.06981970405758968,0.0698290806223002,0.06982243142716614,0.06982018013584809,0.09376564710519841,0.02727369576460692,0.004760782584128931
2028-10-07,2.0833333333333335,0.06978345499920355,0.06979136325643644,0.06979643462092543,0.06978407601050636,0.07908257232888682,0.1297962172187861,0.006210113028121134
2028-10-14,2.102777777777778,0.06974770650773815,0.06975434343762962,0.06977043781468471,0.06974845237841135,0.06636929891473686,0.22731306946563445,0.007458706731966469
2028-10-21,2.1222222222222222,0.06971245332212367,0.06971800199246583,0.06974444100844399,0.06971330543406885,0.05548670342164774,0.3198768632031723,0.008521119451848636
2028-10-28,2.1416666666666666,0.06967769023675516,0.069682320443842,0.06971844420220329,0.06967863137198467,0.04630207086839255,0.40753965448128704,0.009411352295124464
2028-11-04,2.161111111111111,0.06964341210086962,0.06964728097964072,0.06969244739596256,0.06964442638666457,0.03868878771101647,0.49035295092939024,0.010142857949507755
2028-11-11,2.1805555555555554,0.06960961381793031,0.06961286642308126,0.06966645058972183,0.06961068667261434,0.03252605150952381,0.5683677179152413,0.010728546840366171
2028-11-18,2.2,0.06957629034501855,0.06957906020464273,0.06964045378348112,0.06957740842433979,0.027698596241770845,0.6416343846256389,0.011180793212384188
2028-11-25,2.2194444444444446,0.06954343669223281,0.06954584633546353,0.0696144569772404,0.06954458783634669,0.024096432307135762,0.7102028500759194,0.011511441138783995
2028-12-02,2.238888888888889,0.06951104792209473,0.06951320938212609,0.06958846017099968,0.06951222110314084,0.021614600313607513,0.7741224890495113,0.011731810461157455
2028-12-09,2.2583333333333333,0.06947911914896243,0.06948113444274527,0.06956246336475896,0.069480304419228,0.02015293782839378,0.8334421579653251,0.011852702655745784
2028-12-16,2.2777777777777777,0.0694476455384507,0.06944960712428074,0.06953646655851825,0.069448833979114,0.01961585830032031,0.8882102006754766,0.011884406632967082
2028-12-23,2.297222222222222,0.06941662230685812,0.06941861352100183,0.06951046975227754,0.06941780597730461,0.019912141437095077,0.938474454194177,0.011836704464918135
2028-12-30,2.316666666666667,0.06938604472060088,0.06938814019403693,0.06948447294603682,0.06938721660830559,0.02095473436047879,0.9842822543594532,0.01171887704709551
2029-01-06,2.3361111111111112,0.06935590809565349,0.06935817415194423,0.0694584761397961,0.06935706206662276,0.022660562907367288,1.0256804414260356,0.011539709692670597
2029-01-13,2.3555555555555556,0.06932620779699603,0.06932870283224453,0.06943247933355538,0.06932733854676189,0.024950352485036964,1.062715365593575,0.01130749765862471
2029-01-20,2.375,0.06929693923806793,0.06929971408386158,0.06940648252731466,0.06929804224322877,0.027748457936543902,1.095432892467274,0.01103005160846271
2029-01-27,2.3944444444444444,0.06926809788022831,0.06927119615041755,0.06938048572107394,0.06926916935052921,0.030982701892390274,1.123878408456347,0.01071470300900712
2029-02-03,2.4138888888888888,0.06923967923222264,0.06924313765433626,0.06935448891483323,0.06924071606316895,0.03458422113619686,1.1480968261058655,0.010368309463076875
2029-02-10,2.433333333333333,0.0692116788496558,0.06921552758170836,0.06932849210859252,0.06921267857565383,0.038487320525582014,1.1681325893671268,0.009997259980271123
2029-02-17,2.452777777777778,0.06918409233447129,0.06918835526787631,0.06930249530235179,0.06918505308248961,0.04262933405024816,1.1840296788050153,0.009607480183221329
2029-02-24,2.4722222222222223,0.06915691533443667,0.0691616103837001,0.06927649849611107,0.06915783577818209,0.04695049263425677,1.1958316167440253,0.009204437454168879
2029-03-03,2.4916666666666667,0.06913014354263503,0.0691352829224653,0.06925050168987035,0.06913102285723705,0.05139379830279567,1.2035814723532212,0.008793146020202869
2029-03-10,2.511111111111111,0.06910377269696254,0.06910936318740007,0.06922450488362963,0.06910461051416025,0.05590490437537565,1.2073218666709684,0.008378171977158066
2029-03-17,2.5305555555555554,0.06907779857963187,0.06908384177976726,0.06919850807738892,0.06907859494345754,0.06043200135391613,1.2070949775705442,0.007963638256752725
2029-03-24,2.55,0.06905221701668152,0.06905870958750136,0.0691725112711482,0.06905297233963464,0.06492570819846555,1.2029425446667685,0.007553229531276351
2029-03-31,2.5694444444444446,0.06902702387749093,0.06903395777436167,0.06914651446490748,0.06902773889719739,0.06933896870731093,1.1949058741654583,0.007150197064570429
2029-04-07,2.588888888888889,0.06900221507430129,0.06900957776957382,0.06912051765866675,0.06900289081065156,0.07362695272530861,1.1830258436545948,0.0067573635026407786
2029-04-14,2.6083333333333334,0.068977786561742,0.06898556125793515,0.06909452085242604,0.06897842427450292,0.07774696193146857,1.1673429068403962,0.006377127609175082
2029-04-21,2.6277777777777778,0.06895373433636279,0.06896190017035878,0.06906852404618533,0.06895433548325727,0.08165833995987803,1.147897098225381,0.00601146894485538
2029-04-28,2.647222222222222,0.0689300544361712,0.06893858667483492,0.06904252723994461,0.06893062063142041,0.08532238663719327,1.124728037734113,0.005661952492130862
2029-05-05,2.6666666666666665,0.06890674294017565,0.06891561316778747,0.0690165304337039,0.06890727591349813,0.08870227611812442,1.0978749352824613,0.0053297332247570495
2029-05-12,2.686111111111111,0.06888379596793384,0.06889297226580586,0.06899053362746317,0.0688842975239962,0.09176297872018346,1.0673765952932956,0.005015560623627957
2029-05-19,2.7055555555555557,0.06886120967910639,0.06887065679773363,0.06896453682122246,0.0688616816574204,0.09447118627242679,1.033271421160692,0.004719783140150202
2029-05-26,2.725,0.06883898027301583,0.06884865979709566,0.06893854001498173,0.06883942450827653,0.09679524079833635,0.9955974196590445,0.004442352607020306
2029-06-02,2.7444444444444445,0.06881710398821073,0.06882697449484729,0.06891254320874102,0.06881752227107038,0.09870506636561194,0.9543922053029119,0.004182828596543953
2029-06-09,2.763888888888889,0.06879557710203489,0.06880559431242957,0.0688865464025003,0.06879597114030774,0.10017210394674958,0.9096930046541274,0.003940382728440106
2029-06-16,2.783333333333333,0.06877439593020171,0.06878451285511547,0.06886054959625958,0.0687747673104944,0.1011692491376115,0.8615366605786712,0.0037138029268524164
2029-06-23,2.8027777777777776,0.06875355682637341,0.0687637239056333,0.06883455279001886,0.06875390697613612,0.10167079259895684,0.8099596364545547,0.0035014976271230402
2029-06-30,2.8222222222222224,0.06873305618174531,0.06874322141805342,0.06880855598377815,0.06873338633173871,0.10165236308104508,0.7549980203283568,0.003301499933994201
2029-07-07,2.841666666666667,0.06871289042463494,0.06872299951192624,0.06878255917753742,0.06871320157180798,0.10109087291307328,0.6966875290248531,0.0031114717304048245
2029-07-14,2.861111111111111,0.06869305602007576,0.06870305246665905,0.06875656237129671,0.06869334889084966,0.0999644658328247,0.6350635122094606,0.0029287077389639204
2029-07-21,2.8805555555555555,0.0686735494694161,0.06868337471612065,0.068730565565056,0.06867382448336959,0.0982524670455065,0.5701609563989185,0.0027501395348517033
2029-07-28,2.9,0.0686543673099223,0.06866396084346306,0.06870456875881528,0.06865462454387353,0.09593533540755428,0.5020144889297806,0.0025723395122301262
2029-08-04,2.9194444444444443,0.06863550611438675,0.06864480557615005,0.06867857195257455,0.06863574526686728,0.09299461763298544,0.4306583818780574,0.0023915248052730487
2029-08-11,2.938888888888889,0.06861696249074047,0.06862590378118334,0.06865257514633384,0.06861718284685663,0.08941290442876504,0.35612655593375564,0.002203561161595591
2029-08-18,2.9583333333333335,0.06859873308167015,0.0686072504605167,0.06862657834009313,0.06859893347834733,0.08517378846550905,0.27845258422976027,0.0020039667718296794
2029-08-25,2.977777777777778,0.06858081456423981,0.0685888407466498,0.0686005815338524,0.06858099335584522,0.08026182409984206,0.19766969612589058,0.0017879160540967831
2029-09-01,2.9972222222222222,0.06856320364951664,0.06857066989839375,0.06857458472761169,0.06856335867385607,0.07466248877111004,0.11381078095049069,0.0015502433943492822
2029-09-08,3.0166666666666666,0.0685458970822014,0.06855273329680034,0.06854858792137097,0.06854602562688565,0.06836214598932022,0.026908391695668055,0.0012854468424416954
2029-09-15,3.036111111111111,0.06852889164026307,0.06853502644124741,0.06852259111513025,0.06852899040943977,0.061348009843392726,-0.06300525132826862,0.0009876917669848773
2029-09-22,3.0555555555555554,0.06851218413457764,0.06851861793407907,0.0685011146324303,0.06851224922132061,0.06433799501423532,-0.11069502147340038,0.0006508674296745731
2029-09-29,3.075,0.0684957714085713,0.06850508245059035,0.06849093895858231,0.06849579872378073,0.09311042019052862,-0.04832449988986798,0.0002731520942766963
2029-10-06,3.0944444444444446,0.06847965033786763,0.06849171707192109,0.0684807632847343,0.06847963639107259,0.12066734053461925,0.011129468666798426,-0.00013946795038299875
2029-10-13,3.113888888888889,0.06846381782993893,0.06847851861145109,0.06847058761088631,0.06846375978020519,0.14700781512153038,0.067697809473799,-0.0005804973374212707
2029-10-20,3.1333333333333333,0.06844827082376165,0.06846548396166072,0.0684604119370383,0.06844816644818758,0.17213137899069197,0.12141113276659121,-0.0010437557407261266
2029-10-27,3.1527777777777777,0.06843300628947571,0.0684526100916915,0.06845023626319031,0.06843285395202874,0.19603802215786836,0.17229973714602553,-0.0015233744697640272
2029-11-03,3.172222222222222,0.06841802122804788,0.06843989404499685,0.06844006058934232,0.06841781984873768,0.21872816948972917,0.22039361294440285,-0.0020137931019958977
2029-11-10,3.191666666666667,0.06840331267093903,0.06842733293707833,0.06842988491549432,0.06840306169532344,0.24020266139290758,0.2657224455528129,-0.0025097561559550563
2029-11-17,3.2111111111111112,0.0683888776797752,0.06841492395330415,0.06841970924164632,0.068388577048795,0.2604627352895128,0.3083156187112801,-0.0030063098019339485
2029-11-24,3.2305555555555556,0.06837471334602242,0.06840266434680665,0.06840953356779832,0.0683743634661614,0.2795100078423207,0.34820221775894167,-0.0034987986102796853
2029-12-01,3.25,0.06836081679066558,0.06839055143645531,0.06839935789395032,0.06836041850443159,0.2973464578973073,0.38541103284744915,-0.003982862339935167
2029-12-08,3.2694444444444444,0.06834718516389064,0.0683785826049017,0.06838918222010233,0.06834673972061463,0.31397441011063454,0.4199705621169003,-0.004454432760148119
2029-12-15,3.2888888888888888,0.06833381564477069,0.06836675529669418,0.06837900654625433,0.06833332467171953,0.32939651923497015,0.45190901483638246,-0.004909730511593047
2029-12-22,3.308333333333333,0.06832070544095571,0.06835506701645885,0.06836883087240633,0.06832017091475528,0.34361575503141784,0.48125431450621314,-0.005345262004269324
2029-12-29,3.327777777777778,0.06830785178836578,0.06834351532714446,0.06835865519855833,0.06830727600673091,0.3566353877867967,0.5080341019254864,-0.00575781634870598
2030-01-05,3.3472222222222223,0.06829525195088787,0.06833209784832832,0.06834847952471032,0.06829463750465539,0.3684589744044897,0.532275738224508,-0.006144462324775279
